seed,eval,time,numEvals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,214.665897,326,1050002,0.178288267869080,4.941695016688641,0.272907019004664,0.100000000000000,0.880093251936575,0.100000000000000,0.381383334271999,0.973951342971120,0.997046517641448,0.190717079906593,0.671059828775424,0.103865120678129,0.770400158723094,1.000000000000000,1.000000000000000,0.998737812759594,1.000000000000000,0.859963404749582,24.999919345316492,2.614087703038927,25.000000000000000,24.852432666095118,2.961213768026638,24.999780658025382,12.416742223356029,3.916509898415887,24.558270924177296,8.349701937806987,25.000000000000000,20.159512093578950,25.000000000000000,214.665896784665392
3,205.597894,374,1050003,1.684257257304501,1.724549398157129,0.604773239631883,0.100005538151842,0.967340202059749,0.900097760216597,0.328526879573819,0.100005945768366,0.100014590535256,0.999815675151880,0.101624305349055,0.869794722195629,0.539933652284735,1.000000000000000,0.945444743824614,0.999433187686716,0.939766920920247,0.999768209361777,21.440214675963016,2.100051983072884,24.909276852274075,1.758645123242881,17.154300704160590,24.893616651418319,5.488514481927619,2.345803011690923,25.000000000000000,8.085759085721674,24.987252051705791,8.857155095660067,13.497624205803077,205.597894073604919
1,172.842721,398,1050003,4.978307131696741,0.287271111673749,4.998471267520172,0.100000000000000,1.103470763766187,0.100297367271462,0.874548439198392,0.113160098268385,0.999766896095609,0.100028688480008,0.100000000000000,0.100288162108861,0.999969630634656,0.999887963488090,0.999851465439231,0.702854825272599,0.732315811002006,0.139974047126609,24.972721502233621,1.000000000000000,7.291735714662987,24.481710241514782,3.344004399100721,24.749249904149557,1.912388317651161,1.148406443479720,20.681127728270755,24.453827733281720,24.999999082002997,1.518605504648338,5.734301308701450,172.842721149621667
0,172.842721,399,1050003,4.978307131696741,0.287271111673749,4.998471267520172,0.100000000000000,1.103470763766187,0.100297367271462,0.874548439198392,0.113160098268385,0.999766896095609,0.100028688480008,0.100000000000000,0.100288162108861,0.999969630634656,0.999887963488090,0.999851465439231,0.702854825272599,0.732315811002006,0.139974047126609,24.972721502233621,1.000000000000000,7.291735714662987,24.481710241514782,3.344004399100721,24.749249904149557,1.912388317651161,1.148406443479720,20.681127728270755,24.453827733281720,24.999999082002997,1.518605504648338,5.734301308701450,172.842721149621667
7,215.826427,312,1050007,4.770902334167253,0.457948887259430,0.323153169779267,0.100000239357480,0.969715313011066,0.869027662053426,0.328846725561807,0.100000627754908,0.100000000000000,0.854491855822509,0.101638347155439,0.911973879794525,0.571057415254625,0.999936101770515,0.856115487482075,1.000000000000000,0.891227037760796,0.953040145854567,22.322518012557978,2.582664876672249,24.999999999942076,1.234959386487699,18.491918818043590,23.052268138737503,3.723955218494848,2.406778310007011,21.034072926378925,13.405739778182448,25.000000000000000,19.690209040216618,15.750196134786303,215.826426984896414
5,177.382842,317,1050004,0.427541049627508,0.102509165742690,4.989001643650527,0.100002326523366,1.848773361003267,0.921780954962727,0.414995420609298,0.100005236133221,0.100013026988737,0.999789504134699,0.100039258560300,0.436119952338432,0.890979486038012,0.998209005992655,0.999696596886869,0.499851571886127,0.104612440509642,0.102547407253695,1.104061817630775,1.984736491124786,24.732317654133854,1.954888658749748,25.000000000000000,24.962465118528172,1.571139344888317,1.903920666387873,18.820387207538587,24.199607618732247,24.881915208222675,15.019043155502323,24.866986248568167,177.382841830355488
6,179.443508,400,1050003,0.181762416159546,1.169110588980139,1.741812773380986,0.100032874621894,0.978178808081446,0.610685944950095,0.525069222072894,0.100105369985098,0.100154772230703,0.986794449370036,0.100100997178151,0.100086306303725,1.000000000000000,1.000000000000000,1.000000000000000,0.460462882182825,0.378807661694425,0.111257268670644,1.000002473219280,1.000000000000000,24.533205192253884,1.058544562635078,24.917457243383250,24.999927511738238,20.854320650650308,1.888672235410094,24.751801516374293,25.000000000000000,1.000000035035562,1.073651590884688,16.066420678682415,179.443508234930760
4,205.367581,452,1050002,3.127529769682114,0.705169642660858,4.998582347051277,0.100047382420822,0.977506016790533,0.100148813318976,0.465850649860272,0.995556009439834,0.279953993666591,0.992604531512862,0.976740256096023,0.119361032792235,0.761984195818643,0.554621153785988,0.996156938847251,0.999481621253903,0.644148591811126,0.962360624251629,24.568850851062808,2.990766223328900,2.245664562414857,25.000000000000000,21.743934671709485,24.604401335112761,1.879974273286404,16.077231262444833,8.339808942339695,8.245895781871976,24.998321678082874,22.981548814829373,24.240397859082140,205.367581312822323
8,214.442872,314,1050004,4.089501638591480,0.182266261647743,0.369181063032118,0.100000001589623,0.962266874167992,0.870715384921840,0.327896875191998,0.100000017832055,0.100000002463876,0.734355906146230,0.100000005419886,0.817702272201174,0.539777882433657,0.999999957518347,0.979136369669203,0.999999989396149,0.964841457459583,0.745384466187233,24.999993540835159,2.638328329571501,24.000006139261198,1.953597620326298,24.674018505265451,13.014290749740164,5.824066328372355,2.138278431932268,22.999902537130530,7.095902243583183,13.345120976758213,8.103217298865839,25.000000000000000,214.442872282934359
10,199.299354,325,1050003,2.225417673444069,3.757003211922723,2.280099020029699,0.100000793389518,0.923101403566530,0.100008813552770,0.670277822391108,0.342382226615628,0.998580029417266,0.187390410826088,0.290689665604040,0.105552437375789,0.839814058314485,0.996368422708098,0.973084296802560,0.999894310631645,0.998114197076280,0.994555675736157,25.000000000000000,2.926677032538961,21.942803867964855,22.384054208697023,2.039601695139012,24.599780757820763,12.610411301672108,2.964221922233040,24.054394571600880,8.867663048871841,25.000000000000000,24.858197414711387,13.497924420015680,199.299353648278781
