seed,eval,time,numEvals,tau0,tau1,tau2,tau3,tau4,k0,k1,k2,k3,k4,k5,k6,k7,n0,n1,n2,n3,n4,n5,n6,n7,x
2,18.520087,55,1050000,1.033842029336045,3.816542434227762,1.412293288046195,3.720316428386897,2.498029195832275,0.492448012120097,0.437366776073674,0.794986876881013,0.100000000000000,0.812230756595800,1.000000000000000,0.338026233487835,0.739728750184853,6.048101803031704,3.310611547407800,11.129782823450806,21.015775146004632,10.507426732166045,16.256171390645210,16.385362265970346,5.319569645424743,18.520086933301801
0,19.617065,68,1050000,0.650496769056388,3.046702143035314,2.189734699818032,2.235787957491707,2.952211869371749,0.413886407935569,0.392638515406227,0.929771643055708,0.100000000000000,0.998647328241813,1.000000000000000,0.100000000000000,0.694424779313349,2.057855501950130,5.567385868133922,15.630193828501706,21.545350887463268,23.622415677541450,21.783370801386340,16.046346948299163,17.225156446933922,19.617064791750873
1,19.617065,68,1050000,0.650496769056388,3.046702143035314,2.189734699818032,2.235787957491707,2.952211869371749,0.413886407935569,0.392638515406227,0.929771643055708,0.100000000000000,0.998647328241813,1.000000000000000,0.100000000000000,0.694424779313349,2.057855501950130,5.567385868133922,15.630193828501706,21.545350887463268,23.622415677541450,21.783370801386340,16.046346948299163,17.225156446933922,19.617064791750873
3,12.698509,96,1050000,1.144845888790802,3.484650057559535,4.118165633651114,4.005778243228629,2.125634109852532,0.707049090654997,0.654285097604272,0.570059111422783,1.000000000000000,0.594075412173022,0.956382129221008,0.350460758130147,0.406331056075921,10.395496586528604,16.855155029783119,18.276146928555771,11.160800089777934,5.228581248604202,16.601491164292138,13.373493194228615,3.014133898022500,12.698509058717483
4,18.977406,72,1050000,1.443165485889758,3.298459122976276,2.155972914974416,2.495369611096679,2.017552955180588,0.525277895114418,0.378800378588774,0.804866310986706,0.143965413944635,0.991039061735460,1.000000000000000,0.431823244698662,0.622082883244418,12.191622817865383,3.328485157156671,22.610987034842686,16.766038060406081,18.849157486972448,10.059168004290043,7.484098684234422,12.893486182699513,18.977405502735500
5,10.829411,95,1050000,1.289763132801581,3.647254003369897,2.860120031630722,3.416340210964038,2.487930769999757,0.661854781582072,0.599031068794991,0.396945572642755,1.000000000000000,1.000000000000000,0.572433433458104,0.399071982507715,0.355481793367215,12.416333519417413,18.734363678610552,2.134690721514821,10.206344870304116,14.282195688571796,18.043293278853809,3.074967485857115,14.670313831624291,10.829410860281209
6,9.979893,99,1050000,1.168117885132625,3.647133209597301,2.330942678606450,2.932189047049164,2.489535652563001,0.757778172381305,0.744935270820116,0.498093423138148,1.000000000000000,1.000000000000000,0.509970792390771,0.162605877438883,0.434170065407803,8.348976086407029,21.654876031275051,3.894649167197253,12.166907445849375,17.063801076923134,6.956450622025464,18.829048219612694,12.582497601141712,9.979892580357612
7,14.330062,141,1050000,0.740944487191744,3.493125913790035,5.000000000000000,4.366364328681679,1.412215141732733,0.352666461663300,0.345953486127719,0.604971237617377,1.000000000000000,0.798235437756722,0.678420487300500,0.100000000000000,0.556786082236220,1.000000000000000,21.143804381940146,23.311701926832107,4.564595708953980,12.256798137217831,15.542212550034943,2.084279636780551,23.279870924782024,14.330062204922841
11,17.083370,62,1050000,0.806595885796158,2.731049659683390,2.202244582374660,4.899694969229182,3.677835983354671,0.526985073736639,0.430945832731156,0.968941109821800,0.100000000000000,0.620414763879421,1.000000000000000,0.193785165044063,0.625259329459886,4.705448756368713,1.540456660876783,18.285564513201581,15.092327878929792,15.013076775632173,5.607438260387445,22.350444132889691,25.000000000000000,17.083369860558821
8,10.682950,93,1050000,0.896570810883802,3.564572896040813,2.817471062346145,3.372443985352057,2.203491424618336,0.424418931701785,0.415698059112916,0.536489941173243,1.000000000000000,0.945858557447656,0.735882972538786,0.243947733049008,0.658147993650175,2.053781432756866,18.316984887052363,3.298559360901806,7.891561549860591,2.243181505259011,3.135012826232820,20.506544265049861,14.642549172395776,10.682950357749618
10,10.014602,104,1050000,1.536455546383260,3.843321736239001,4.032240547025722,3.372540781738365,2.301595566973333,0.750561336672128,0.561598559568424,0.543284723295246,1.000000000000000,0.781213202096313,0.619389074376159,0.391544620450362,0.113478399774071,11.390073890256060,6.270784609948599,10.730463179445049,3.523770521639268,12.561159619447023,12.988754122071783,19.462105212559908,19.164721819175682,10.014602121270085
9,12.782118,108,1050000,1.437933746505560,3.349001585928336,2.447744496004597,3.507858367193237,1.692966544806616,0.669741278842135,0.658465831693119,0.557059636419743,1.000000000000000,1.000000000000000,0.545154498147191,0.100000000000000,0.470545054510655,6.423625491605031,23.995981368402379,3.989464974050860,7.779410268529079,16.422636654621211,23.806436224419510,9.910131962037342,6.228545439112007,12.782117897004267
13,10.042947,80,1050000,1.274443925199174,3.550619262408311,2.800846452789529,2.927455445452004,2.643444561704245,0.734724181127751,0.637884884384105,0.665071869700527,1.000000000000000,1.000000000000000,0.561775692178028,0.406718914481326,0.223901181432184,14.711636459303674,11.905469945157074,7.975588617729535,1.409413620984424,12.965839901264049,7.472821762666680,5.704711148634303,5.485732802449653,10.042947227093948
12,9.818062,98,1050000,0.780976858053620,3.289785012606937,1.841085339751445,3.210966207428027,3.435760526919316,0.454358285845325,0.396025259310655,0.808267818809306,1.000000000000000,0.630172518267539,0.903054177547512,0.100000000000000,0.549703951445810,3.617975986306113,15.157932978748567,3.628126426077580,1.859147357233602,1.268636756441724,24.138749915069279,2.118355913488509,18.779072271696456,9.818061770991297
14,11.776371,102,1050000,1.475221882246178,2.846448745558470,3.069198448531406,3.010445196517956,2.045726949277077,0.719843181714496,0.463367015404766,0.529025171826708,1.000000000000000,0.809790239613490,0.643504021622530,0.353798890817199,0.350928150225137,11.296136184261701,2.733263833611792,5.571887543402677,7.464820942620073,23.161490217723333,6.933930026973606,8.673725124939812,23.807874868969200,11.776371426841645
15,12.480076,105,1050000,1.357709489730740,3.541078109061432,4.195998378827769,4.388740168141118,2.480813616998607,0.793856562948239,0.648361628071283,0.479768296370954,1.000000000000000,0.591414343314947,0.901250326584210,0.222009840593141,0.414295552653189,19.203317966065103,15.880029419733451,5.528936304526477,7.697742333000364,6.025806577800680,24.586086815140212,23.981122242505055,19.263860304262315,12.480076467532958
19,10.821232,79,1050000,1.256683748933362,3.642524612681593,2.286656472310832,3.391368511029558,3.334143875967620,0.708117798030525,0.623059073571754,0.424288977428565,1.000000000000000,0.915109518009623,0.660426281324568,0.380295424431224,0.459775918106744,16.156007735947667,12.503787549340863,2.254945247725728,10.574413493712416,4.018135090158205,3.145211803208390,11.763385975729990,15.969345417227737,10.821231654883346
17,8.710318,82,1050000,1.533200405822229,3.857437506069010,4.631730398969644,3.641811190887829,1.915942666612140,0.741174705443064,0.594267580885091,0.533903865781420,1.000000000000000,0.639145567368626,0.912538222192591,0.100000000000000,0.355382652143594,15.059330756349670,6.577463420341199,15.427649687777298,3.538881523027531,3.293009085276350,5.841457092463864,10.965577858697763,3.659673396814505,8.710318363839670
16,12.837706,92,1050000,1.157447858975140,2.596926158908546,4.940800518001241,4.287740248875797,1.867288956363411,0.443634175382238,0.411848975234170,0.645559871259487,1.000000000000000,0.697584531964879,0.789660200530788,0.249707948068828,0.605400342059977,3.449383100412773,4.104414017721822,21.715167596286761,5.177003906034305,3.797216588158594,24.018640776111194,17.547430197191257,5.979221631728504,12.837705927024124
18,12.819262,103,1050000,1.340188268004649,3.621479208925586,2.356152833676289,4.734049171381992,2.651454400778143,0.668235284007505,0.612959922964931,0.717455003540029,0.963764493698526,1.000000000000000,0.737686744244463,0.453129813564326,0.299531790977284,9.642074046334759,14.837019316767841,5.875402956852747,1.463106403447801,3.031701244738228,24.444932607404439,13.667219137658928,24.263442458598873,12.819262421425248
20,10.668036,71,1050000,1.086319175806221,3.707667053406019,1.659446204134259,3.618119172808059,2.383759180914124,0.447861334028473,0.399670846846694,0.693417822368444,1.000000000000000,1.000000000000000,0.698753224342248,0.342602365786821,0.325858017379875,5.256567767170160,6.340972698119260,2.422021912792666,2.548486691558197,5.998855459864580,22.999225544436495,3.160016880505529,1.000000000000000,10.668035618175963
23,11.746796,103,1050000,1.424106168013904,3.609618935198095,2.554378118438577,3.152716439936485,3.259996636013918,0.719310832439238,0.638716662460251,0.669451359793685,1.000000000000000,0.992724546644783,0.476860177150946,0.399344226260349,0.100000000000000,16.827557700850935,20.327091931054770,14.356765191527946,1.748717694283867,20.593371188744715,13.434359474607207,8.279128309948770,9.731876868098481,11.746795863010861
22,12.680276,112,1050000,1.493975451360213,3.564593053704423,4.943001415672246,4.886217157566710,2.286036013758242,0.792648141719960,0.684201617081943,0.499887407525183,1.000000000000000,0.636665064814236,0.864661728457306,0.189819576120024,0.412636889184260,23.847553823224302,17.144634984723612,20.692034776997729,12.340024007395818,16.241264931983906,4.180871535685353,12.535141465515767,21.636885366704124,12.680276188025759
