seed,eval,time,numEvals,tau0,tau1,tau2,tau3,tau4,k0,k1,k2,k3,k4,k5,k6,k7,n0,n1,n2,n3,n4,n5,n6,n7,x
14,9.643751,82,1050041,1.407228245618640,3.981499979013579,2.101001540465813,3.571590698701122,1.932765796122835,0.772834878148037,0.679376939762690,0.586597119459942,0.999986793443217,0.655193266557872,0.881379164693423,0.251494928034375,0.389794456794828,17.275595027213963,19.107622679682556,2.820742971721019,3.367407055092344,2.369765217003985,7.089558558060495,24.461339226099998,4.248152969686275,9.643750746876113
16,11.122070,69,1050041,0.642183620668863,3.014129533923322,1.791654938991776,4.237909939149876,5.000000000000000,0.455149625039467,0.444910396171025,0.852001487051261,0.999999999999974,0.613230530009037,0.999996561842145,0.103351292360603,0.613090266734529,4.852327434072837,15.750168014667346,3.621415496055465,1.234806119530446,3.074032653017820,6.584720936168438,24.965071255590753,7.534155996650526,11.122069971314742
19,9.425732,80,1050041,0.748264932159418,3.205783384157952,0.936992013147524,3.402963050708959,4.053142400161587,0.450184841426111,0.416653415455921,0.773594383302931,0.986827718598684,0.823837810239792,0.835792335305724,0.524210124245647,0.643725580452166,3.678898424255344,8.148221454816260,1.451265220761079,3.289749940535116,2.529824659508469,4.824566972128899,24.363332866115150,16.029428952918397,9.425732117852666
18,8.968535,82,1050041,1.344794020927345,3.804688568864717,2.094934989531034,4.079409332667038,1.961181634223546,0.735668610242161,0.665960598478643,0.674928439516534,0.999822365619627,0.638020972724639,0.873323506379104,0.291429205461403,0.395861315943334,15.259878326471119,24.920520370776348,2.125777387975803,2.354692288116857,2.793084694282759,8.439228310982699,24.567709162906599,3.467551280785766,8.968534614119828
17,8.487703,83,1050041,1.349359495852154,3.774907442808691,2.524732605503310,3.824839088217945,1.915648300082007,0.749000095820440,0.686239986062518,0.646063102272320,0.999999999999993,0.675378086415159,0.874332856025488,0.234907751289282,0.386242847198850,16.408628335652810,24.492933157976800,3.320566247564462,2.602752255129050,2.156526607523895,5.546961008265381,24.017329904384375,3.567041824013891,8.487703474591382
21,8.750609,69,1050041,1.174446763624575,3.704691041261524,2.555118996554334,3.945151657105702,2.464728944470929,0.714833261923599,0.674967666488413,0.723892749609720,1.000000000000000,0.678623265801158,0.894931297604028,0.118867348418718,0.381432513685480,12.376412396556574,24.361043141720667,4.614088256492806,1.459891277404956,2.692706488299605,6.482042853311855,24.071649839917022,3.306085810162316,8.750608679067360
23,8.978638,69,1050041,1.193865833571791,3.726329283241598,2.679226220744995,3.885960800375889,2.378306048653435,0.720640684588495,0.678756094479169,0.717402053227629,0.999999999999996,0.677089556987892,0.877650410111704,0.100081306239084,0.380108936944971,12.072148409732008,23.899875144366195,4.641947809025958,1.334392773154239,2.452797882498931,7.330199419155520,24.402484299597706,3.635043755170525,8.978638350726072
20,9.265388,71,1050041,1.195391497888195,3.755380352965651,2.666116725500344,3.963222639292704,2.436650583415770,0.728536648802476,0.683543836253951,0.717070906098894,0.999999999999999,0.653417306253355,0.896543972323335,0.144674308093129,0.396911213773831,11.511975550942896,21.731187025342922,4.364778197060205,1.800471249808613,2.396270411137527,7.260135234035794,24.272896714840150,4.799090047288658,9.265387605066919
22,9.471436,80,1050041,1.429310591183491,3.768912915736284,2.762595510090079,3.437184094186400,1.936373290132338,0.768564355849528,0.660339518222472,0.576658287370023,0.999996007619767,0.678579483062634,0.868921846593022,0.223754655871263,0.403581848641189,16.801078221049255,10.517015362877739,3.664021189323114,3.353838890347428,2.719295803809814,5.853938248038465,24.189497697743185,4.685069629744575,9.471435724902459
27,8.284579,73,1050041,1.404321436361321,3.747152399410115,2.815541783511701,3.383070580924973,3.494034555542220,0.717016002113592,0.631317520840457,0.571227242125957,0.999830841448492,0.707569037731559,0.855343211998676,0.444110061679092,0.106473087994109,17.155977948632905,12.634386309681262,3.184842180399703,3.802397279994404,2.381628847156902,5.659690689943954,5.539415983572736,24.170656564466906,8.284579182434040
25,9.211601,80,1050041,1.432153813166995,4.023455541965502,2.083941618980724,3.491849973112529,1.862582292957768,0.739443066783382,0.657464278535787,0.587779720321636,0.999960505052434,0.684041001365855,0.868018358604702,0.250400157225494,0.377594482317292,15.451708217433276,23.443343546699843,2.730962248462488,3.789523879024412,2.546188424413456,7.369647659555588,23.906576928884252,3.623202774546339,9.211601092158012
24,8.712787,82,1050041,1.345853811393591,3.775198545092543,2.081592877851143,3.907422038346485,1.990091609932441,0.745410101802369,0.680233934927991,0.679634022771506,0.999833629838598,0.687947319584433,0.861432009160418,0.283296421617914,0.386424848052831,16.414506490578368,24.544571476639042,2.218331295488977,2.592825268294322,2.965434423593059,6.888606819820032,24.323352436760490,3.427793052891762,8.712786859757647
26,8.274572,83,1050041,1.402217027255656,3.779537326932442,3.960196312437223,3.640445588691803,2.508457584652792,0.742678145441092,0.677426637919857,0.559460341023473,0.972660240498684,0.607714053807747,0.869204767975174,0.370912944079906,0.259702450714653,17.601324368062229,24.320960118648471,5.269016366028698,4.950274735330641,3.517017289118888,6.328107500532852,3.368194901153206,24.889833558640113,8.274571820411374
29,8.681135,72,1050041,1.123034061631916,3.493475491322846,2.077785024219637,4.008907248431894,2.585208846173013,0.728499413157500,0.707174807564603,0.801524843545596,0.999994321160510,0.783768670507892,0.831265699178833,0.342454061208090,0.364263756033132,12.379874438330368,24.527702022193427,3.227577945697694,1.753782015266752,2.175115079289775,5.528927961944967,24.053580290010287,3.990478607053865,8.681134538469864
28,8.428367,74,1050041,1.129085932906861,3.649588471753587,2.159132643745024,4.207100993083670,2.522487209390055,0.723911276739231,0.689632603218282,0.778686804777631,0.999999999999997,0.688616163321548,0.862074538119364,0.343572446899726,0.371336128807662,12.203579373849333,24.486952999425803,3.717282078421437,1.976516228694056,2.635943643761408,6.051184201284476,24.908406518933617,3.286189137409968,8.428366615768524
