seed,eval,time,numEvals,tau0,tau1,tau2,tau3,tau4,k0,k1,k2,k3,k4,k5,k6,k7,n0,n1,n2,n3,n4,n5,n6,n7,x
1,9.480622,76,1050041,1.403637701147214,3.822825932876050,2.311002497273586,3.458703059002189,3.638338935026922,0.702578130506032,0.616901138856689,0.568273461923147,0.999275110559533,0.689133107223472,0.869856701343230,0.491745365746143,0.121947367644641,18.184925099985658,14.504736899819619,2.906212656945049,3.388030928124407,2.742708772565519,6.425392601605773,5.516089032193443,11.182769455824447,9.480622186403373
0,9.480622,76,1050041,1.403637701147214,3.822825932876050,2.311002497273586,3.458703059002189,3.638338935026922,0.702578130506032,0.616901138856689,0.568273461923147,0.999275110559533,0.689133107223472,0.869856701343230,0.491745365746143,0.121947367644641,18.184925099985658,14.504736899819619,2.906212656945049,3.388030928124407,2.742708772565519,6.425392601605773,5.516089032193443,11.182769455824447,9.480622186403373
3,8.898160,83,1050041,1.360064300863952,3.774591009888146,2.116431694054122,4.035796931623293,1.890540750609249,0.747569090249894,0.678919721725633,0.677874090194649,0.999091976815595,0.683600430670608,0.857354155757340,0.291827925449680,0.383686135095377,16.692627747056153,24.137465143608615,2.307641047762998,2.739092486582391,2.825172112454807,7.536835476164951,24.311268484610618,3.515276652794333,8.898159667432269
2,9.075788,88,1050041,1.262848120519619,3.424604461808201,1.847706905537855,3.415583914781714,2.743929973479235,0.719175750326394,0.688058124644234,0.768365024488770,0.945720147988578,0.722056844142387,0.892656701339047,0.246894439641807,0.362034574416695,13.802243787610255,21.947698700937426,2.915208886620188,2.844292104753789,2.348009871136600,6.005915456049741,23.279171059152755,3.689285221662597,9.075788472238469
5,9.459662,74,1050041,1.420235828302348,3.885988507041472,2.290502199508482,3.488627865609599,3.640571320100304,0.701292274128100,0.617633162477753,0.566749315898072,0.999161552924123,0.690099293170162,0.872005707084335,0.491511286486594,0.100100445067608,18.868573608968343,16.662036459085090,2.717756966330577,3.050101744286597,2.922279617277548,6.544615418473735,5.937088116539711,24.380486345012002,9.459661674116160
7,9.728791,76,1050041,1.414331379966621,3.816295894643755,2.261620338095029,3.528415351092195,3.818148958175307,0.706147461528338,0.616469456168676,0.568783224594440,0.998539101521325,0.690490831587988,0.868491530953955,0.494356879432263,0.107866657742126,18.468795964586327,13.084644902384146,2.306864701946644,3.563427167533977,2.327796089626183,6.252768743230591,6.884088497466076,24.562593441249905,9.728791381475625
6,9.508390,85,1050041,1.450892447768976,3.778948894572171,2.146273168871358,3.559516120781511,1.932033206339276,0.740971572547407,0.656194148654417,0.594935903739497,0.999081508717591,0.701703975248966,0.854732012520033,0.251231011233993,0.387448361446726,17.256995201262029,17.194302420093610,2.415157324952300,3.278315404689130,2.753044243057050,6.134106478580395,24.884468251411302,3.131647537760941,9.508390437072005
4,9.474609,91,1050041,1.235756302976865,3.891999460533505,2.010812127871417,3.401058110618774,2.243340278614540,0.718190772080775,0.685938351300063,0.794431004215245,0.984784639276292,0.995339083249542,0.804222981013312,0.328326586650246,0.412733266272926,10.340385017789047,21.614693809291591,3.598915229049723,1.457993047705014,1.314550412523912,7.624695454847314,24.817932318172033,4.536900875149005,9.474608518034367
11,7.924805,76,1050041,1.446128216319091,3.806619783076611,2.913075220942645,3.334623051221381,3.257357892850009,0.716210450305772,0.627463708666079,0.559496162070275,0.999508816271385,0.703443475638949,0.853541646788120,0.440229845528748,0.106855424706274,18.398781141083759,13.871764138081443,3.777511543440048,3.622080285065542,2.680934374996470,5.421846959503743,4.155351530688580,10.373323317252117,7.924804643231087
10,8.891828,82,1050041,1.362470805320236,3.763813598523655,2.108784321635521,4.076051527614929,1.883398535689616,0.747919401817963,0.678987257773586,0.678170187570986,0.998553637825209,0.681483317366532,0.857017462893306,0.289081675629307,0.384591044489241,16.534853161066205,24.605305211045756,2.533674984073767,2.869080844960044,2.064865362026757,7.396272092289605,24.668998035021143,3.257462577939285,8.891827964052522
9,8.975998,85,1050041,1.359884841846848,3.739900000216181,2.131481561389163,3.975454771984189,1.941475113461292,0.745326181078940,0.677898803404166,0.678249445559706,0.998990245072033,0.676563141350050,0.857795520285897,0.292002233610728,0.388027512982367,16.524799154515672,24.069113242008331,2.203637757703490,2.806169895169335,2.657231968843645,7.589298068894407,24.747509277986093,3.646108717940012,8.975997876542368
8,9.590406,87,1050041,1.420563921382079,3.773238682707708,2.167325580017720,3.546795153135811,1.892089847103901,0.744203336902646,0.673928288986885,0.600214035639917,0.999834688974782,0.702129302561885,0.858290969279193,0.256491617623698,0.385768372193097,17.516487691377776,24.863678652306145,2.543281215943820,3.807115505033652,2.057041078243306,6.199476490457873,24.844671463412272,3.412450142909652,9.590405904886393
13,9.559576,85,1050041,1.421671489688566,3.883671214065818,2.257885475000356,3.463874579040872,3.668682176296837,0.698782482447509,0.615574141245833,0.573106914230009,0.996242465580154,0.695200869668989,0.865808915569609,0.490528101817583,0.113293815642853,18.891192291656267,15.279701728568653,2.455687121501387,3.363026204708456,2.403072088066880,6.209189557801795,5.121733102958677,14.800848434497746,9.559575674598812
14,9.081777,86,1050041,1.397291813913101,3.768682167353416,2.062804722381399,3.240286199415650,1.799203111685187,0.743071318958843,0.681235396398428,0.685051498560849,0.998659770111559,0.999578494553136,0.834981089485201,0.291125797064071,0.394064346992596,16.264332531917336,24.327443736933446,2.474601370638172,2.655087531965421,1.868867470953278,6.460409455272531,24.263207917348253,3.730606285670138,9.081776754767975
12,10.617581,90,1050041,1.460207513920500,3.798429883684469,2.245993785913352,3.125090538686880,3.831157757741181,0.689872326327453,0.605035729783259,0.534886174070530,0.997946786604426,0.751266030564926,0.837320351849514,0.502492227922500,0.112943504250597,18.284796444065484,12.583902494211461,2.032243132382482,4.451190307564862,2.350958425185678,5.670355474914068,6.142195988967221,24.863615897302057,10.617581028563591
15,9.970304,99,1050041,1.456861250586125,3.916209758009593,2.114416999881709,3.102324871434746,3.252341494753299,0.673624019712479,0.568087928226279,0.628038199383600,0.922781536264376,0.715885796678830,0.855827151313384,0.534716933979651,0.123722323045751,15.847059246833918,12.162617066797592,2.453461565074685,3.599527522026948,2.274056367531540,5.074487613517344,6.836805991733656,24.572880382778993,9.970304294936839
19,9.486661,80,1050041,1.408523230503274,3.892422804672168,2.228216250841156,3.464462838755735,3.689455520115313,0.701416574075103,0.617107972982993,0.575383968110269,0.992086292145009,0.690337444602483,0.870842223787366,0.487162064282142,0.104927511517485,18.744532971298266,15.077975002875337,2.663696216087770,3.437401000056587,2.568542596406225,6.884811824897488,5.584297264182779,24.999622125109041,9.486661002373066
