seed,eval,time,numEvals,tau0,tau1,tau2,tau3,tau4,k0,k1,k2,k3,k4,k5,k6,k7,n0,n1,n2,n3,n4,n5,n6,n7,x
10,5.922584,119,1050041,1.551387591258476,3.763964588954782,2.270387564035530,3.350122802785323,1.762377976723459,0.758591712318761,0.652623840057387,0.534367876960514,0.999741469592329,0.723418320559321,0.850427459844703,0.274167652637504,0.382917194758867,23.262865141773030,13.590280932162846,2.472969092470685,4.116728420191506,2.246596164522370,6.966218289147923,24.710974085314461,3.477396368122383,5.922583694966465
9,5.883123,119,1050041,1.615210310392333,3.992690981466984,2.311260930342736,3.319291930949851,3.373103796596530,0.705947383137000,0.582633305602012,0.501689682987428,0.999928589876733,0.698460282374124,0.856109443128571,0.523890051252646,0.100383533755045,24.521807515572980,11.510514203075953,2.356357061767286,4.327180463372777,2.719220226128336,6.003105698377687,6.329051308679287,24.737017406215024,5.883123224816136
13,5.928885,115,1050041,1.276951892221716,3.224899046210953,2.003534195162925,3.646538420005277,2.367926658010540,0.735143026714395,0.724780962819635,0.746248125629720,0.999999411588872,0.811590877081082,0.849036154536783,0.287305895678673,0.365676464848384,14.909592913260643,24.716757159490729,2.770299605261615,2.744662110723216,2.377036802893439,5.833490629585924,24.858193197703840,3.566518442074405,5.928884804341572
14,5.874278,116,1050041,1.573907969455338,3.949315928947638,2.290307016444203,3.331749487125570,3.435880681570389,0.704966718333588,0.581021750619649,0.503815876333328,0.999919122808259,0.696153218860000,0.856767301392616,0.522060217268860,0.100749774172806,22.468938345202612,10.295626194343325,2.822568552374928,4.479519868545897,2.702075275977564,6.527218475761582,6.971452715001366,19.434244070346363,5.874278024333432
15,5.825761,120,1050041,1.458399976337286,3.762421987334727,2.223897730495940,3.546502596262927,1.880084682945619,0.744071218990443,0.667890569755236,0.593775117013804,0.999948920784707,0.699959950645726,0.853937315743299,0.266790315835546,0.388866012018275,18.969579054736527,22.600864995039067,2.850931506511169,3.555719289284766,2.396927323129778,6.650084394563395,24.396496857583954,3.959440293917633,5.825761034632081
12,5.635997,128,1050041,1.446472047289416,3.560074931076561,2.099503281523205,3.738086410991042,1.902514697666271,0.757985845459836,0.667935561084148,0.629562655073398,0.970067985332287,0.744470565208148,0.829365333378894,0.222940770308872,0.379977853624375,20.621451185442591,15.594074939724603,2.469442324738033,3.862201858820504,2.083041277260491,5.313069002168793,21.162272962875377,3.218782108513921,5.635996650480647
18,5.895718,118,1050041,1.278783981910510,3.236572698635176,2.003602021532637,3.675561040876169,2.345998457332119,0.735488797321458,0.723961647435385,0.744628817612872,0.999994560559698,0.810292828638927,0.849503023840694,0.286097334858025,0.365735596163984,14.435995390662542,24.815826258589869,2.669402922519779,2.463193882160612,2.703815389231797,5.148950289260444,24.607986482094144,3.742806811175507,5.895718498476889
16,5.861370,119,1050041,1.478251331938573,3.730892991421278,2.238139387182480,3.521380212290730,1.881409351702012,0.744268592316676,0.670935315488721,0.594882680255710,0.999885428716448,0.705580183370896,0.853218267558900,0.270900859401385,0.387353851483011,18.686623012917571,21.529062929645466,2.330317054869044,3.185338473935494,2.146570605980435,6.461451011224845,24.481810094747608,3.621762098222265,5.861369798091378
19,5.588675,120,1050041,1.409308879606011,3.619763905807134,2.141368269970241,3.229528946761061,1.838609026439870,0.739715817674182,0.684076281705539,0.691088899861572,0.999196546293948,0.999281869686882,0.833939986131942,0.303106760815437,0.395936048633856,16.864980563996336,24.637566658433524,2.580658489853812,2.823568953505766,1.386489018847001,6.542324995864788,24.525231569263699,3.590617163775943,5.588675400248379
17,5.938883,123,1050041,1.276667243251939,3.224036168831509,2.002740941898423,3.630644284759271,2.370089610138579,0.735581831779209,0.726267595983415,0.746586863584352,0.999948150076373,0.813940081710453,0.848485048537401,0.287669101298392,0.364740547733049,14.546842987289316,24.460696956241825,2.796972676044483,2.951096664499848,2.105924547643367,5.307081096713504,24.699716464861300,3.374934591833476,5.938882954294920
