seed,eval,time,numEvals,tau0,tau1,tau2,tau3,tau4,k0,k1,k2,k3,k4,k5,k6,k7,n0,n1,n2,n3,n4,n5,n6,n7,x
22,4.518382,101,1050041,1.364766929156864,3.762604380579255,2.745762592852872,3.648082652368246,3.547604930080098,0.718515805186928,0.626722063781736,0.611332218893652,0.999792285511335,0.693423558725962,0.852633684057593,0.456361274127179,0.113622218612654,17.939695951777238,12.467500836446378,3.935441805879054,2.723152722131740,2.709932328527770,5.579945902811095,5.861198652216095,23.765759435299393,4.518381878052755
20,5.993582,108,1050041,1.067390452314281,3.193432919915391,2.073482188537250,3.959179216393992,2.913707126150431,0.719177087858746,0.715466339698911,0.834462988094994,1.000000000000000,0.782690258108208,0.865582159049982,0.353956974691384,0.363396758022549,12.452790990210067,24.265678603923070,3.758920963695167,1.339943745044393,2.672936512545472,5.605942231795666,24.349631144594678,3.048165944620691,5.993582122650718
23,5.657107,118,1050041,1.328436578309585,3.428858600276638,2.159563839555874,3.810074596976067,2.106289137699065,0.746476287646205,0.707240712302642,0.706171750258942,0.999999914868400,0.753270771329167,0.845363473817203,0.305193209758600,0.370900346192512,15.696238071205309,24.683452950810995,2.172382902364726,2.766040619540870,2.083351616449530,6.210577760505120,24.896932190084068,3.844105275790308,5.657107276998328
21,5.288902,119,1050041,1.345329375035384,3.746962010960403,2.111329957092575,3.877250910435697,1.988592223709358,0.745260196824446,0.682893673392995,0.680731049949537,0.999999999999999,0.697804658747893,0.861380171817617,0.300049822301398,0.384963207133363,16.622257919294803,24.069413246998895,2.649915031582603,2.557925241027783,2.761671610061263,6.282845759193021,24.769838317080704,3.191128346818517,5.288901878302671
27,6.341680,114,1050041,1.288182573150831,3.214402638307694,2.004867237965045,3.644266095540135,2.497924813795292,0.752313428313632,0.744834845236306,0.745814991595776,0.999999999999997,0.753464672458867,0.875087111633693,0.290287958210831,0.375367138631266,14.658456125212733,24.050656822535700,2.690388353987089,2.955631626408552,2.843740488465700,6.636328020023350,24.654762672352557,4.699283328549409,6.341680034336685
24,5.699446,115,1050041,1.380573889173855,3.490171875152310,2.780182925151272,3.660406801893959,2.087560721694258,0.773843606065067,0.699837471885861,0.646698292976839,0.999999999999747,0.695722817695543,0.872166012279769,0.263337900201053,0.384246969216631,17.033373517730989,15.352022512884992,3.312488064870620,2.268309654320623,2.146490361999849,6.317381147322449,24.838308967951849,4.629188046685617,5.699445738674318
26,5.982773,118,1050041,1.522578943207109,3.692209884053099,2.268741293044739,3.620682678853368,1.799435644156848,0.739087685555932,0.651927472822627,0.590681546388620,0.999999999999995,0.701037252409220,0.857373699644801,0.272112354955106,0.389062920750231,19.040325675443213,14.226266770777591,2.578070560672673,3.157971974971947,2.635311381776742,7.611901559094749,24.540854154765803,3.543796679964403,5.982773322207417
25,5.376691,121,1050041,1.428113493027626,3.736549461924767,2.649279113689671,3.139485557817146,1.610968878934636,0.754271536800111,0.678590031501726,0.639724376978339,0.999999999999999,0.999958271636532,0.840905728173073,0.253504659417254,0.381990373158395,17.245838014653532,20.764603962343773,3.157448115390459,2.177008652543346,1.132817222441604,6.440839019565572,24.363934785240928,3.143691072419080,5.376691321333428
28,5.902876,108,1050041,1.278182153314216,3.251453262753329,1.992713691999154,3.643933289242942,2.365909908487594,0.734992924461393,0.723554197933900,0.744897505343595,0.999999999999993,0.808032657375470,0.849760484461406,0.287160667517111,0.365932922929370,14.034326315093236,24.801541321304327,2.224895710476641,2.687675080983999,2.954889216632173,5.866438286763211,24.345451821230806,3.156222284598608,5.902875598676525
29,5.250615,112,1050041,1.351747188925233,3.765513827856019,2.009675254487401,3.125315151675512,1.969560544235985,0.734316367497451,0.678317231994925,0.689866093562474,0.999964763170833,0.999992972152930,0.845924846751117,0.291057123384597,0.398877117208614,15.523533757951629,24.461381262397150,2.783707078192002,2.881484213107236,1.613923872991455,5.514885833904712,24.159350971977872,3.273518532905097,5.250614548742886
