seed,eval,time,numEvals,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,43.305159,84,1050041,0.539150705628351,4.999997769131312,4.012845382140465,0.209816867703854,0.610317373833002,0.513487544695831,0.591931438487799,0.999999999945993,0.390073142714095,0.984899241467037,0.462070347818275,0.903404770027977,0.540355457751784,0.523530563088610,0.100000011227578,3.185292153375067,24.529218210239005,7.247424809184261,24.398610777182998,12.134621006098916,6.685254233717120,17.804190051048742,20.210347683753656,24.427896338115118,11.613978156625957,1.502905371834846,43.305159494854841
0,64.994946,84,1050041,1.772251549081273,4.999998135143904,4.630918330369437,0.209813086913484,0.357647556736110,0.436311381816391,0.142384446786560,0.999999999884157,0.541635800095289,0.510455435037986,0.492445074949732,0.177073654237904,0.540348537601523,0.310563058887517,0.100000062666034,15.746039407708048,15.545222305240736,5.998116094288768,24.203831072864371,23.461203588005794,9.688657968651694,9.391629292221404,16.363336318000605,24.999417929077132,1.937468732645773,1.947130800719855,64.994946345551127
1,64.994946,84,1050041,1.772251549081273,4.999998135143904,4.630918330369437,0.209813086913484,0.357647556736110,0.436311381816391,0.142384446786560,0.999999999884157,0.541635800095289,0.510455435037986,0.492445074949732,0.177073654237904,0.540348537601523,0.310563058887517,0.100000062666034,15.746039407708048,15.545222305240736,5.998116094288768,24.203831072864371,23.461203588005794,9.688657968651694,9.391629292221404,16.363336318000605,24.999417929077132,1.937468732645773,1.947130800719855,64.994946345551127
3,78.321064,85,1050041,3.108431806823522,4.999987129220606,1.205966137961070,0.209812129049059,0.736191273318482,0.390949048727585,0.651782732975376,0.999999999963089,0.569619815084487,0.174324212715033,0.372652554825187,0.825693360911945,0.540348364807749,0.254319963101077,0.100000701312820,19.225526017270574,19.986080454754354,18.169721761326155,24.809512227221162,3.389047409738108,15.002465921783645,2.053103579003433,11.571023251696091,24.535258060158536,7.455700116193780,1.890782593988181,78.321063941057900
6,76.246914,84,1050041,2.644313685176509,4.999998083734594,2.542658992211999,0.209831275738011,0.219625632450880,0.404907268755613,0.245000358884470,0.999999999991726,0.653351907902650,0.693191838335950,0.129138932374055,0.651549350463882,0.540381917281124,0.152471347696427,0.100000008762448,15.080918293879136,17.772453696310030,3.089388395974283,24.308924336038600,4.430168670323900,5.559237131777963,7.210242650552729,17.791629287451304,24.215299987429300,4.432023098457981,1.273315593731835,76.246914249059059
4,53.059399,84,1050041,3.646342441529923,4.999999494800630,3.882014054347942,0.209811140975533,0.660114404975835,0.126810401513768,0.334960635902418,0.999999996485244,0.738494891045553,0.911043775650510,0.156758790160216,0.648481844091419,0.540344796264948,0.909029081402180,0.100000012309719,18.525520608903494,12.025291091602900,19.951306358640543,24.542885393700043,20.403761481666460,14.381607179476663,8.956945633115456,2.897536762191720,24.663324234596760,7.707137244249815,1.696926231164260,53.059399305062491
5,90.066209,85,1050041,0.649524081378277,4.999729219134513,4.584195864417493,0.209814520828448,0.798713817676610,0.397555685917029,0.599922636677446,0.999999998922538,0.971928095282970,0.897382314274709,0.698344947705994,0.434143184081790,0.540372292810245,0.580144079831716,0.100000029968248,5.339027965327080,13.960149574932053,16.013943327276582,24.169134671276392,9.348172266706065,19.244421201329281,1.353473657854289,13.975314517581661,24.121177580111332,13.128586610770508,1.288319905017441,90.066208556196400
7,94.327956,85,1050041,3.533507709148669,4.999723889418756,0.548802872217471,0.209801783950586,0.459997066511678,0.356315750272188,0.374208469219023,0.999999999866937,0.586731372890464,0.496079738220585,0.795410710006013,0.380553929481786,0.540349321413340,0.589650662871521,0.100000049257886,15.485720940759684,18.863230799600252,7.505667715735468,24.760988802199683,21.257125829855187,16.202406004366217,10.274696444542447,24.705217244434301,24.704670053433041,18.097741084346839,1.595227501186206,94.327956237044077
10,85.861980,84,1050041,4.711450815099302,4.999999834668848,2.540246425671672,0.209812294466858,0.874018919311398,0.791362617094482,0.272465552536371,0.999999999831217,0.415316518725504,0.195039434065926,0.254608285439164,0.771588220715383,0.540346876476349,0.481208587874780,0.100000000570325,18.079427069801823,11.857576004089496,4.280286828538489,24.964404800120099,5.964690379158502,3.977957605027553,10.534503363386487,16.194548214645617,24.670493873463346,10.703787328752973,1.146952098187808,85.861979641129153
8,85.228830,84,1050041,1.968697164507669,4.999999969452129,0.512608793725162,0.209814110396547,0.992913251619917,0.163493843100857,0.841309325045951,0.999999999977460,0.596576185774444,0.330399801855210,0.434946775309769,0.435228897732569,0.540350346379315,0.477965721248201,0.100000125591175,12.626616690727162,11.902056072972271,15.106432373240858,24.788186542479401,13.374003673661121,14.087553463675357,8.591487552702165,7.300812329041429,24.483639098384500,18.766221590851959,1.638390537340708,85.228830006876506
9,63.587215,85,1050041,1.694309889685973,4.999999888066900,1.266848681938443,0.209813687055928,0.880803322429301,0.244472609885584,0.600445914850643,0.999999999453192,0.446778481367570,0.724881002494123,0.732425610471325,0.415328381545075,0.540349592988202,0.171837702601552,0.100000146618133,2.646731416026852,15.881175623301809,1.858515942722288,24.800524582415704,8.945164045024613,15.280432231309768,14.013049521901134,4.717278223356347,24.763187059503962,10.056860391580022,1.833495745568385,63.587215375877754
11,98.394993,85,1050041,1.224050574226450,4.999997983660244,3.530934265412260,0.209821030193626,0.496045584880581,0.499662330375902,0.851923045158698,0.999999999573579,0.835728942651667,0.735976193468989,0.698567771453685,0.701303338951272,0.540363124076367,0.326552535014359,0.100000038729054,13.197206635527935,2.354472204629172,11.278363083946455,24.104672451550989,23.132402888284637,14.278951468678792,22.920255949708135,8.891375997339942,24.853555959685419,24.194692836291253,1.915523522959072,98.394992861265720
15,97.332438,84,1050041,0.334591731645642,4.999999159263968,1.206702061417059,0.209803315390573,0.348088139510855,0.414867765019763,0.426863502524143,0.999999999536139,0.312056349126031,0.584620732598760,0.553319388906474,0.964951326570739,0.540330493622905,0.709011517582821,0.100000060920495,12.759004965684376,11.383192873991292,2.476158585817038,24.130099969648519,1.960004396477075,16.452322943822061,11.958598941788544,17.266953170548006,24.710447359012853,16.961146355298694,1.309987142022587,97.332437941241963
14,73.883141,85,1050041,4.880342459249533,4.999994305698183,0.677282935719700,0.209820259016886,0.657083731061851,0.343360372602162,0.804386504822215,0.999999999931319,0.899929319189871,0.463201349931531,0.525688036890021,0.776148650309094,0.540361975183076,0.555853308228483,0.100000020679215,14.327556816897391,11.162693763970988,9.004778904805966,24.451152702668615,22.749939561004509,6.328463732865912,11.906959874316060,3.477808089181274,24.430397142063245,11.618731465860253,1.941709909048582,73.883141143827103
