seed,eval,time,numEvals,tau0,tau1,tau2,tau3,tau4,k0,k1,k2,k3,k4,k5,k6,n0,n1,n2,n3,n4,n5,n6,x
18,6.537515,3477,1050028,1.586025675934941,1.999715138221727,2.474709502617223,2.199909951768514,4.048092185147273,0.676570269239952,0.532619235628605,0.416026766700988,0.495624208562925,0.652101674597477,0.010000022159751,0.895509206374107,18.471412490865791,6.246282733730180,3.000263158347115,3.516166958617238,9.238867445707311,12.933451620271362,8.954151947695471,6.537515437326122
3,5.763165,3513,1050018,1.471757282789672,2.209320180723708,1.067753383718285,3.902168634938744,4.504270263833676,0.684007555460464,0.540551492097995,0.332150315031041,0.678117113753098,0.651379812595032,0.012087428236587,0.901712400051003,14.876926444686647,6.258226204551840,2.047630546740336,22.521592301754260,12.105355874334978,15.535013431158056,5.916553148021338,5.763164970394253
2,5.860548,3521,1050014,1.526371629799277,1.918789120213163,2.249840053207134,2.033845254667729,3.396002305340864,0.660062229306420,0.512545153776905,0.422995811387890,0.493594398982467,0.585103313704604,0.239364889674561,0.742193724999725,14.503263514085050,5.409068428439876,3.166971316215426,3.751327094138590,10.185297300743753,1.686497169333711,4.925538183660984,5.860547726256712
21,6.023731,3523,1050028,1.514054142460259,1.941794199144890,2.092271845835181,2.192029767897044,2.693278949424556,0.630087572980068,0.520753594693399,0.416838971909736,0.488108787286631,0.556943748652949,0.371126362840088,0.671913046495102,12.931731521000472,5.564085107728077,3.579147650770292,3.955474782658532,10.380973803370823,1.166610982067965,5.238453873207474,6.023731134438574
27,6.322188,3537,1050022,1.625500386365083,1.938286279261097,2.676406177183993,2.109001328523235,3.488875219635523,0.666010466649341,0.507115996766190,0.442728515684622,0.510167713643094,0.687413318983016,0.010049547607245,0.884266672601939,18.236257910188623,5.191194146099415,4.267558211856559,3.438538932107994,7.148774544116625,22.714811324228296,5.838055727246358,6.322188375513726
19,5.988781,3558,1050021,1.518993734389563,1.903805027619065,2.297321323103118,2.028028202330008,3.402387394460793,0.663179350665257,0.511197191446775,0.423406658709787,0.493954791175013,0.575015155942545,0.293117289192941,0.706684375590799,14.689150340132430,5.861146265130125,3.768047380909493,3.892428619376573,29.572820928805235,1.280627044126970,4.200743417252047,5.988780637271474
28,6.436822,3565,1050022,1.622280275382438,1.675014120703545,1.905077641607153,2.164505149430514,1.624023064409163,0.611805651868613,0.509514062624406,0.376857206467120,0.476169410688076,0.452001135377000,0.675727048962835,0.518134662123687,11.554841473292041,4.652796464497781,2.109741940069348,3.988946597212258,8.295220446365345,1.722713953049852,28.244283054246050,6.436821710399545
29,5.957043,3576,1050022,1.483817419751854,1.933429914450084,2.412389038468364,2.033801661106886,2.948756566450604,0.642855702402033,0.520397171305069,0.396876242069655,0.505345730957678,0.566495763267336,0.336808954680828,0.692992494845471,12.307868901757297,5.947446016565173,3.166777402049687,3.804123041743060,17.327058104922233,1.357297516212258,5.384104825142402,5.957042515851062
26,5.678367,3582,1050018,1.495680778232496,2.132730789961875,1.458443046629878,2.734709790940020,2.300499329946281,0.743668338011626,0.551079370381484,0.365050529304272,0.588441389470695,0.233251194710132,0.862885461140406,0.032975294272647,17.358282598328731,6.335449143387040,2.115848859165681,6.150888094579380,4.256375966759956,1.675223291658955,10.148990209429184,5.678367151552600
24,5.890799,3585,1050021,1.483179434217867,1.924736122796541,2.286019975369492,2.021541536492781,3.363019197570147,0.664472534491846,0.514161543351501,0.424704255230773,0.493227477327678,0.571357322613060,0.307228947197075,0.690596716023542,13.754320398058725,5.593423611633733,3.724146769523461,3.706690234742849,28.743530220105562,1.819453015910820,4.786683821042389,5.890798707143046
6,6.359734,3594,1050022,1.570986809978573,2.246226982060461,1.050671641718708,3.399496214052745,4.141467151580483,0.668383662602440,0.530633087385362,0.349109923149965,0.622495415008422,0.614947374402738,0.149986431596632,0.933813931929376,16.080878720090531,6.713464453343762,2.138835465400616,9.767027945263844,8.256384467511733,18.657226277912219,5.816465456944685,6.359733615683100
22,6.431264,3602,1050026,1.497405615652610,2.059282224745680,1.462019143638907,2.842207437443748,4.879019267747360,0.691549614528612,0.522836183866813,0.375140424204076,0.581635492177342,0.662471573561134,0.199593719456221,0.912295061947079,14.235777716322568,5.934178754283141,2.375235084974955,6.966814865763265,27.935743998718056,18.840913297754376,5.414473700965225,6.431263750878576
16,5.820271,3604,1050026,1.557337221440834,2.076846706711621,2.072095298025911,2.140349108053986,1.640560333237116,0.737277666724099,0.542460167124737,0.410059731542345,0.505736794514340,0.184990315832356,0.436242443375647,0.916372712428635,20.338665104611393,6.568941801306502,3.822830446870028,3.719383789832159,4.427664509956490,1.396961963346133,2.765910811558441,5.820271198505716
15,5.836688,3608,1050025,1.548533405568603,1.860419394205714,2.223456587286717,2.041493797846332,3.379252927956567,0.656769087472422,0.523233170743284,0.415750799696342,0.491972625914790,0.589948232373816,0.216041461657118,0.784628298208762,16.811866916195040,5.719239727259775,3.322658317047152,3.410968454079847,29.992088656780083,1.042797666938048,6.084863182708907,5.836687964140788
8,5.767185,3609,1050018,1.494812846093192,2.157565906810881,1.514924805115643,2.771935552939853,3.100177726407420,0.728773916089433,0.545727345332071,0.363123079945051,0.595891563842584,0.375410420054208,0.734119099352432,0.067695820635826,15.583013211071033,6.539574739229239,2.135597448206163,7.654719944633298,6.246215874282067,1.819379383030020,18.223720519891294,5.767184570265072
12,6.781338,3615,1050016,1.657727168875511,1.881613958816213,2.530987614160636,2.233347625838358,3.726288414130699,0.686826382087256,0.514423334567614,0.415816029297303,0.499055247792986,0.650089826643764,0.015775602742104,0.901818210585808,29.151676512001710,5.730545363857388,3.777115752894223,3.999997697645173,9.990693178098688,23.042552823038207,11.022913963177906,6.781337896499294
14,5.740107,3620,1050021,1.532239207990399,2.195361191473511,1.160166192706956,3.737469637920545,4.066629854407839,0.674508043967542,0.537994730666177,0.340576200077143,0.669202199064677,0.652772726296027,0.012688042311926,0.900320236098604,15.452017969960412,6.134889494771841,2.875345791025246,20.617365206653122,9.430447028435395,18.250911002899059,5.609913377354375,5.740107094223354
23,5.739512,3623,1050024,1.497471626869752,2.146542574982393,2.030166712076131,2.137721147779160,3.458568980623726,0.657510233801392,0.540382995289444,0.410805629824907,0.505914923465453,0.590775572879094,0.158562169274337,0.794759097169488,13.532047427824828,6.573655455411904,3.370511868837544,3.496875466988671,8.563836974461388,1.369901766888262,4.807403526404600,5.739511968445225
