seed,eval,time,numEvals,tau0,tau1,tau2,tau3,tau4,k0,k1,k2,k3,k4,k5,k6,n0,n1,n2,n3,n4,n5,n6,x
14,6.368147,2663,1050042,1.527571665554485,2.014248367727000,1.417378878418911,3.015092087789084,1.872171749128507,0.584788253214970,0.512766995853327,0.354281251249538,0.599125951256562,0.494320639177611,0.637822442562484,0.510676304344420,9.551036296150403,5.416153878321254,2.680925106942553,6.225064024539265,9.260676053736462,1.269495072452042,8.528728318364917,6.368146876712953
3,6.053290,2664,1050042,1.491035357859131,2.035815760063312,1.560519795682690,2.757431497893498,4.536161606699149,0.691776097843303,0.517695208899626,0.372219414182663,0.580015728632112,0.605936077717362,0.383423144038814,0.888788284337482,12.693736326662616,5.463438763011783,2.544765535080114,6.404292463854748,13.393585057472414,3.363814395703136,1.517109748106331,6.053290282109514
16,6.407009,2668,1050042,1.617087118289665,1.924123090426299,1.650400966275971,2.383886669473918,1.942162669463613,0.597279835962951,0.513197248506708,0.362744013561406,0.538347267525845,0.482031111804212,0.618947377607901,0.550217458679446,12.485378412557183,5.452223141595431,2.252021905327909,4.711736497197719,10.566975118511411,1.907137989201678,8.511530288342974,6.407009149481041
29,6.804896,2681,1050042,1.619341451881396,2.172495108596578,1.273224945464597,2.794771906008727,2.643932729419980,0.640837025277258,0.523229792294909,0.359511816769602,0.561619735185728,0.686994506214324,0.100000000000011,0.868059154766176,15.425834565645137,6.359413760976685,2.872954770006390,5.783896800682089,4.198203134024646,2.380402202516330,4.081495251446947,6.804896494242333
7,7.367656,2685,1050042,1.640431749142826,1.919427312279337,2.208352601957054,2.039995601889576,2.291815138799917,0.677340705927239,0.509833210050764,0.413540182203947,0.498553861295685,0.411317671034797,0.312104858808664,0.839720712976564,19.324685849539523,5.594067352223265,3.453335447916786,3.170600466825633,6.909104285271545,1.067105636767289,5.702097868217935,7.367655875923778
12,6.687717,2695,1050042,1.597943810994370,1.876701070449334,1.833586032149197,2.581910647341873,3.595783297552703,0.672017150938234,0.520031793180721,0.364482955593122,0.539161734527820,0.663179507375758,0.100000002177697,0.886924512065287,19.735435417910196,5.833504407302445,2.596885221337998,4.784537877870296,7.846417568194300,12.066879724658116,7.778536241261091,6.687717228035023
22,6.639122,2697,1050042,1.554968037857185,2.039546741586009,1.436603666610768,3.078706390060003,3.215800309877968,0.652347095788545,0.524451422900635,0.368595314590433,0.585326108268107,0.678447866752943,0.100058410531465,0.873233816821636,14.746328000784542,5.323146497701189,2.715670176321777,6.957896545616574,6.563440938322732,24.157642487496037,5.093000447656832,6.639122312770002
28,5.887336,2700,1050042,1.549692831273529,1.986589828510044,2.119181000281293,2.163520567275290,3.596297004633446,0.708186467172228,0.506434262098490,0.420420246946184,0.493477102997549,0.566442978361661,0.679586673361032,0.100026304708909,17.643324537200655,5.789409177637714,3.480967676913088,3.243504377735396,21.686923887603445,2.636634202287065,24.391009196717615,5.887336017874289
4,6.298148,2711,1050042,1.549773621522827,1.929639832489236,1.651744534282575,2.408529746453799,1.789757043118154,0.600789853164547,0.516857457705072,0.364153340038546,0.536572837349851,0.462974681579679,0.667173659119914,0.518403786718152,9.367261132250385,5.160864605158519,2.581862856941908,4.366212397103683,14.578959995929533,1.676763494298769,14.865113775556761,6.298147934970193
25,6.330666,2711,1050042,1.573557167770857,1.927429035035809,1.664518685983296,2.511484083109433,2.083942375985896,0.600255277545351,0.516625290739954,0.363432919643549,0.532106514388756,0.508351245977432,0.550672390247620,0.589005171438830,12.616725658180381,5.261285331441610,2.178910735720140,4.647335485777833,10.422555572133052,1.703143583054086,7.320754423505718,6.330665801893670
19,6.919981,2713,1050042,1.616941804357268,2.047733408206596,1.318410028922349,2.848300480287968,3.396443291481939,0.669970495283099,0.523039321361672,0.365368480289768,0.563906075743110,0.641865106117163,0.100000000071370,0.905408241362970,19.357298834432892,5.706891590859687,2.824083507584997,5.422490453498973,6.413966392268836,22.340570029259101,6.568978249207558,6.919980525410133
15,6.986343,2719,1050042,1.671551267379954,2.052858485144255,1.626298719352337,2.372716969636597,2.259212537300977,0.678144447920566,0.516502438762111,0.376981163419268,0.545044349787600,0.540178211416401,0.100022604907585,0.896710583073986,24.007945736284352,5.548434634148635,2.779707947072908,4.450171491694020,3.179684562362928,1.162885949846793,5.417106623874036,6.986342648769128
20,6.031328,2722,1050042,1.640199443415335,1.989964047608486,1.604611742737811,2.368447954746717,1.098956820223806,0.723123735230407,0.527660018802886,0.366080275236869,0.543889303158839,0.166535968600468,0.461694662947600,0.844847679287106,23.619257142671035,5.316906629894087,2.726330842552346,4.316700945741899,2.270311450312280,1.285990932728739,4.641303243577186,6.031328282409241
2,6.849726,2725,1050042,1.671066384738695,2.033798209125053,1.732099357217409,2.138625256629639,1.747692635901178,0.671451359492204,0.518410780086976,0.380349345151014,0.510794951611669,0.721274083836324,0.100000018472019,0.878181433569121,20.335218788900199,5.793151986498283,2.492246990925162,3.080898574636425,2.383923558592992,3.115138767847731,4.927218652563551,6.849725816514514
13,7.152152,2727,1050042,1.635874187678367,2.153660236423598,1.275002001176886,3.138699282241680,3.040372107858225,0.649994299812160,0.521113084314352,0.359211625965248,0.590565357428165,0.667660273064646,0.100000259449283,0.893431915979330,17.583725031061007,6.933930704632619,2.343555426422102,6.006542452838654,5.453631258180101,15.775352086965835,5.850432356091314,7.152152100062830
21,7.423851,2730,1050042,1.607916913881443,2.092143183491563,1.308868431341500,3.164544438521442,2.586643935058890,0.648753660921161,0.529337836424913,0.356855075153908,0.590299821166917,0.670637378120946,0.100000000000004,0.879885523429395,19.017455797810306,6.251396483143140,2.362388627025715,6.623825582280655,4.187087493015943,24.810678526638373,6.203352519029835,7.423850960494833
26,6.406984,2749,1050042,1.569999151249404,2.046479034541031,1.265920770336467,2.996565345179762,1.711578410965180,0.589439299353365,0.505164266662968,0.347498511304049,0.595928297946190,0.458642499444885,0.710911998774275,0.471851488899823,9.316778852872179,5.107654564743953,2.731470568841604,6.122785384288692,11.370543809427287,1.933694748735197,18.164854055175258,6.406984497543621
