1+1,10+20-i,10+20-ni,5+10-i,5+10-ni
98.77761412877862,48.87622304553813,61.58631114983643,29.446785891352647,61.58631114983643
62.604745436433035,82.82455104959732,96.68646476809951,90.37119690381223,109.77835556752521
35.93705654952833,77.35775819936303,91.22430970404464,84.80233678363876,103.71689322220281
