seed,eval,time,numEvals,tau0,tau1,tau2,tau3,tau4,tau5,tau6,tau7,tau8,tau9,k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,x
14,14.730941,24438,1050042,1.398950370029351,1.074124134309191,1.088842086020537,1.476575014010236,1.378453998848235,1.236635503331773,1.317228533283571,2.018404632917235,3.446520320150635,4.362472933170421,0.404416125672697,0.548261193304036,0.988836694739690,0.711167056233566,0.714520663143233,0.437981897971130,0.390379167205802,0.628518444499244,0.989040540419928,0.775693941595865,0.625088099737542,0.496303391926099,0.404527138836811,0.460349775132836,0.227774330168629,14.444967035636462,5.378427112516464,23.384496029838601,10.040935873147921,2.447616735853245,2.359608718527482,8.496826354902886,8.558000426526817,23.253741913130937,22.500553694080949,4.385794501525712,5.895439670446732,4.961448924209435,16.628980179339979,9.839557866707851,14.730940914911677
19,14.596393,24480,1050042,1.247040773257846,1.464328980267199,1.139938337032450,0.892811605120508,1.318553070229737,1.724458930501403,1.519618239093943,1.647804136591906,4.458076798459691,2.423790286925903,0.432283317504688,0.625697145024700,0.994495367841919,0.730863215882315,0.714138010168387,0.305099062646457,0.436658753649420,0.692964396375217,0.997757091131038,0.807975857346895,0.632272650355341,0.403042166299680,0.175378270589258,0.460614228729420,0.270129426987383,15.850399236041521,6.187934714181306,29.694579075745295,11.922803656448181,2.562874218272274,2.847802022229958,14.380766956665642,13.884513569021740,24.465609029118965,24.132077134881740,4.605256383957974,4.737164146692133,3.254497244221306,29.278407645377782,2.532266662340462,14.596392671416696
6,14.781042,25036,1050042,1.638291936294963,1.360157991129075,1.162112958323381,0.744457165156317,1.458322147170816,1.218378994242764,1.131980346751793,1.685688486168142,4.261913008216297,4.201818310333828,0.459064923361230,0.526250832053094,0.846227109144725,0.994741504243440,0.658345004100885,0.454103807902716,0.449943095056179,0.575270656530486,0.778654282496034,0.991916444386697,0.766531412172204,0.500256954145677,0.444720948530732,0.191695770901736,0.265196583307437,12.317271197799179,6.092684972237920,26.539031170465264,29.943810831824542,2.967673853636306,2.907357764759065,12.045959886038565,5.123820955461912,10.082787803188340,29.632126401889138,2.742869937268087,5.232586687150130,18.624970695040339,26.253861322196250,7.522583022275650,14.781041694804281
28,14.622984,25236,1050042,1.098787926114724,1.099736709642506,1.180802771316245,0.731900948887282,1.283694640950951,1.175382049609855,1.107175309544830,2.205444422515375,3.784218160096376,4.146012203009103,0.398498836718293,0.549726317568957,0.788984737142947,0.938226466046345,0.676873978195626,0.209133636965819,0.393848740183414,0.617938124816368,0.808717060659991,0.949867761400183,0.659036975237271,0.455288496680581,0.109007934601094,0.455523526640532,0.310234351241293,7.522822355127435,5.592583442525420,19.784850563054295,29.993782403303303,2.579364301530984,2.434498724712224,7.823659497190605,4.295744343294066,25.418981412166505,27.162327523952551,2.671681557708284,7.740769416956579,29.383903556623128,23.890490791861545,8.102317310324941,14.622984198386525
21,14.760348,25276,1050042,0.885383163006735,1.343883411217501,1.188858020688076,1.499741847268545,0.971433713279315,1.396494960284668,1.449344534090625,1.773293824559110,4.339037692338386,4.343377766737346,0.377811617701467,0.550641537539686,0.999805094299013,0.907917330357356,0.675969755082515,0.771402013571392,0.367964486335883,0.518548377290231,0.992347025204253,0.918650690810480,0.616341297598498,0.683939445712930,0.359751648498912,0.593420795477364,0.258967648623611,6.596756296169208,5.902014250161107,29.906008663446176,29.705659579415673,2.121005897934492,3.510319341130344,6.592402443202423,10.420811306263049,29.135575664000118,29.070881157238900,2.065218722049573,11.956696871736657,13.206210916523321,21.822477287765572,24.232434154309999,14.760348319986171
26,15.523271,25328,1050042,1.073323368705759,1.073345931498290,1.033866942674843,1.716583449974798,0.865521389845259,0.777236653500788,1.156022778445856,2.201365492025476,4.476300233723808,4.173863090487754,0.358787147059423,0.528669709398366,0.996716417625757,0.936794395979209,0.616906613481036,0.761730786179381,0.352599778525832,0.569347856277800,0.994871723101630,0.959725046498261,0.553989191307752,0.709084933319179,0.327371965174368,0.446193163476995,0.299306857225412,6.836118744580517,4.382653698328693,29.006074980275865,26.903148230521949,2.943901278869413,3.167243963387682,5.617070246172676,14.577447267923055,29.424220302270452,29.412825130133615,3.191573364442621,12.153833584761812,13.887867185520121,11.714285008163429,10.330641976844102,15.523271128560303
9,15.187713,25344,1050042,1.243599849580613,1.499387813646441,1.449130942707989,0.904674184981558,1.466238630020532,2.150153046036634,0.941164848689706,1.874073820429837,4.076636613586853,3.332100634561848,0.410984955980436,0.621354531057828,0.996313902391528,0.824763276027563,0.633109128689682,0.557870144709257,0.465379599489965,0.507201084891067,0.997480090756155,0.809625835741681,0.871377155342723,0.614338945519470,0.519085590406790,0.023160905276428,0.202737770827045,10.057558375262638,6.122976089698757,29.279490004703976,28.285006858584850,2.374934012378997,2.466956876766296,17.832895258961642,9.707725152667762,26.930573140897674,18.495153858241536,1.661384058234059,7.756050204225577,19.485383771457293,17.222567495311629,4.161504540218448,15.187713247813876
23,14.919758,25392,1050042,1.442743765166765,1.721437859082469,1.189323546277994,1.067795216995607,1.172721175095400,1.151251047615195,1.779998851093622,1.625789405356635,5.848384075667963,2.828241200938042,0.522204742742524,0.565228960566556,0.999036709064377,0.793733940591957,0.640233573723950,0.196862189286298,0.474273057714637,0.684152736493320,0.953275276067276,0.763557200463583,0.664829131044620,0.324559626485687,0.426113701984033,0.147710341021075,0.245780450919976,19.529010019556668,7.379533585809054,29.536019539484865,21.809998074099461,3.160773416107992,1.922769942916321,6.559178893317031,10.935168155112314,23.113947404939072,29.538649656853934,8.879817633682481,3.189635707240156,8.541199535106384,9.735003498471863,4.271621463665720,14.919757746023673
12,14.010633,25480,1050042,1.266944270954236,1.508601095983269,1.359986174754309,0.950763227194589,1.209320481347140,1.516669004418140,1.976101256985980,1.839575537374827,4.569292255006322,4.831081684769403,0.412874750789096,0.641965051725694,0.784060503243460,0.993274362765195,0.669085652578714,0.414634788595901,0.431533810639053,0.598545685173706,0.962720249610298,0.861623127159197,0.598306597910449,0.524888702275539,0.570338228925346,0.142117628975689,0.289485673445294,14.805532271545498,6.177882054246337,29.307179364839193,27.345588148387868,3.284096077896733,2.480887512505195,15.156987698809528,7.786038408958108,29.349278574285193,10.504809880784666,4.052824035063148,6.353515863203378,29.664114728111307,14.820321715937197,28.753961733020954,14.010632744450189
18,14.852511,25571,1050042,0.970732006080098,1.184016453176740,1.323842914245447,0.747603833199229,1.289637742921925,1.820309523155392,1.620324385899248,1.628197988311050,4.092623699805608,3.464477512280542,0.362342673813387,0.597050212855456,0.998742528228603,0.672521931912551,0.612975462603117,0.133267384579130,0.417615861526909,0.593647785644044,0.999637927489121,0.736708377727272,0.554360568607178,0.407671281986671,0.163820403223343,0.464137534164406,0.272717518017194,5.372421562110239,5.528724201671176,29.887088943493040,11.764139373067340,2.623356786067769,2.797043194801073,11.408665576387555,7.482632895350363,29.059725310779459,26.525939701982245,3.995191094294157,5.254170562628775,3.036164933114170,9.672436798423062,5.539725736898037,14.852510979480532
5,14.511274,25600,1050042,1.256571134452441,1.480197576719071,1.292017914538152,0.861888257887880,1.242109793556084,1.143894962849808,1.452512917755309,2.018364067471996,4.305751408825328,5.102880039827135,0.482394627254058,0.597231016270022,0.997559920655460,0.794196960458351,0.668403743221669,0.192942169488330,0.462516086794960,0.681816594384144,0.884939052531851,0.657167335243428,0.694275708216243,0.466486632985550,0.523657860548060,0.068521576912447,0.255863323764204,12.232817013616124,6.775842740517852,29.218044777159800,26.561058085544011,3.825750488617712,1.101884121211759,12.558029119409182,9.950627108570612,2.621467507736039,28.681710155488907,7.980178014881566,7.746937412165971,12.950880701694366,4.580092558405584,6.222142738987180,14.511273789376863
20,14.284447,25752,1050042,1.132754160678225,1.220833119866439,1.213520929921850,0.944480096090158,1.345947043041416,1.723442270773245,2.417013463915939,1.326780121756905,4.120147869125542,5.261727252224465,0.451427260356741,0.574010022156538,0.997429453488680,0.756589458477423,0.718512094153078,0.404202550229864,0.441883687613522,0.634472425181483,0.992147324011387,0.798330870048144,0.571683590088806,0.434689980673303,0.575592933622059,0.205292851182934,0.264230271130289,12.623259811787150,5.673793273624466,28.810165721702489,15.182817152082126,2.929991834752444,2.511553471702505,11.560620223021377,7.794576827524798,17.037464336442980,29.120067751296510,6.623703080026701,3.668623997241772,10.579243547329317,12.776690455606036,8.149059645857130,14.284446737654276
14,14.038655,25879,1050042,1.049124440973367,0.947980496615209,1.243165293820521,0.947798552561857,1.251940369112588,1.607147207417253,2.142705530453286,1.906389404513221,4.741050258022008,5.308520825377154,0.433027092720644,0.588224873286864,0.998567561876210,0.739331476854767,0.756979619530406,0.324448718375101,0.433158933517989,0.654450315906658,0.730597796196015,0.591056709199188,0.701796345015151,0.478813248910631,0.476456105653532,0.111078002941418,0.310474801736451,13.909904046397619,4.371847907824380,28.648311732024922,12.188479412996858,2.522286495063607,2.299577817838356,14.001244897096793,7.245832740104158,9.413526269609075,17.926637537945339,12.270341437989241,5.366794022030580,6.171761536628090,23.793776254736272,26.352688257759915,14.038654742348448
10,14.224022,25900,1050042,1.349541570576015,1.836618849321352,1.450283383295685,0.783676970309693,1.584960622265976,2.124305335715026,1.452018400169060,1.632222589866145,4.604533870489426,2.592244438835923,0.491471672728340,0.595891796028274,0.995134269849786,0.754142613352354,0.653524701517935,0.482555905217812,0.479964295513763,0.592832840131411,0.624331537793768,0.959330610783188,0.670703235797169,0.515500455924687,0.564457443873046,0.022840461148859,0.216768219614176,18.011585630332401,8.799536336945571,28.911816107998415,18.282738244190113,3.787434744093935,2.922638019752303,10.810738775554334,7.222639814194308,7.574673044930018,25.005436236227893,5.958603881681504,5.759781549477010,28.335712214938791,14.295182780347230,2.765060181224868,14.224021775499616
2,14.562461,25931,1050042,0.824648177684082,1.462376663520693,1.244065859287077,0.568199672459781,0.978809883900639,1.464843014271292,2.861645191743490,1.856026769303701,4.976884526385179,4.707891285987049,0.391024206731559,0.604494109345409,0.998095331322892,0.686210683378147,0.723845768804460,0.325192782797573,0.379423634425902,0.621722886851927,0.962045228087935,0.935287990143464,0.620851271494360,0.457158990474604,0.371484561687243,0.370285836408083,0.353225661165939,7.415661286278372,6.115816019165653,29.342613932399281,16.816864224258665,2.762117964080306,2.313781659450564,7.710075720696250,4.424966575678309,14.829026915609253,12.608299500134204,15.189819693522096,6.166695962130113,5.378724456562435,7.307193585419685,13.326877962781246,14.562460512106541
25,14.665957,25975,1050042,1.085235379475067,1.306666003834147,1.073692451100492,0.905197934950166,1.133577860912578,1.812197112688457,1.545371010706372,1.309319370776995,3.511592573070184,4.439520374498058,0.414922325219992,0.553285167516860,0.998756088895802,0.700458212655635,0.699279976641131,0.324422655092716,0.394339846863316,0.704419062279756,0.990484006892737,0.748133098716029,0.643100233003543,0.397346443559462,0.130681500033617,0.462873421298196,0.255874604592606,8.176109289155519,5.230507313811288,29.189103402487827,8.004799649497996,2.375293543221804,2.563943206840141,7.369897922245446,15.746391712758107,29.870732678585074,27.014995554300732,3.060978371520462,3.373997037409291,8.951867802083876,9.162661209960630,10.821692973082020,14.665956668529876
0,14.830455,26022,1050042,1.400275037156850,1.390932919834651,1.291995435208072,0.890798214678732,1.374580662303028,1.815493189229742,1.952870040333798,1.677097720092799,3.623109959113739,4.264173188078750,0.404426818574058,0.556812573615540,0.997018881162094,0.754228029503162,0.615120003994229,0.471928952563652,0.403674346955586,0.598221885847585,0.930332795512252,0.826854396086844,0.582301989670294,0.422166935892009,0.429659744077895,0.439629324967010,0.271494483918000,11.098788110176059,5.739338996670450,29.071936503525233,15.123775510379383,2.483850121544568,2.431985564814211,9.921447994002752,9.624793091195794,28.536979398888931,27.500022367000131,4.620763915925223,4.485880949460018,25.470586821663864,25.568351697350973,14.912962698950007,14.830454880751748
16,14.456243,26110,1050042,1.089829909434671,1.248936065588873,1.650534993110493,0.878074931735284,1.262197420226168,1.940705366044513,1.552016792580696,1.741292018340154,3.108607052618203,3.442369854491309,0.441368887246107,0.578399998284864,0.997731127995093,0.749873522205076,0.694720624878772,0.399406531180914,0.420740594643813,0.695648101201576,0.988291716900486,0.745267640484418,0.711416863393145,0.477918362143932,0.061862326672973,0.630557695395676,0.176068975329692,23.998947765711925,5.323437191192900,29.861108925246782,21.642831453038173,3.361788279292021,2.489994008753404,8.388699120283373,10.097266301617175,29.141643183472847,29.914937293609497,3.604067613342523,12.213735005689747,5.473952774000400,29.528983184764769,2.743392045207494,14.456243052859491
27,14.636928,26135,1050042,1.299339891037483,1.271135917515415,1.441040230343986,0.839924523518537,1.281840423527617,2.065184162488520,1.991430342663207,1.477142093373153,3.989166915020373,4.110068400795872,0.408561058900286,0.545268086348678,0.991983677637651,0.741917284779789,0.642476536840466,0.417827595475196,0.393994876231120,0.675880494300482,0.992919682742138,0.785456002177513,0.633503341193194,0.409513057297185,0.474464211614556,0.406719425105132,0.251925352661054,13.750069618209320,5.063646531734988,29.770638595513627,17.958661540408936,3.551283670248064,2.449489471707584,7.719723743382479,21.115402597844184,20.892914734794906,29.579735365720111,6.645358337023876,4.169264136771901,15.558582256647394,8.636302998099981,8.083924198550086,14.636928046102379
