seed,eval,time,numEvals,tau0,tau1,tau2,tau3,tau4,tau5,tau6,tau7,tau8,tau9,k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,x
28,14.393180,24051,1050042,1.062802817256436,1.263855554575953,1.528382543769037,0.732064781131831,1.338518210911866,2.282668267215083,1.903369584858739,1.073943067399043,4.782579452032014,4.004598736360568,0.466327244665326,0.616458097926222,0.999502410869281,0.804867127974843,0.671809134381523,0.461484618805044,0.479491107001400,0.624112188252015,0.989882880018656,0.817192896618221,0.663922042800747,0.606533185468230,0.467997512589344,0.158476672568456,0.265103923265451,10.537624414849446,5.824596720708803,24.749182409716979,24.825087900664289,3.766647759493376,2.509349447251037,20.312399023284829,11.022857418589765,23.136016977789406,20.123126938683881,5.761749496528413,5.615986965220793,9.397790382610725,19.472800436278802,5.708992350271967,14.393179688575632
10,14.756165,24063,1050042,0.973687468842253,1.489350319981720,1.369935431738344,1.231736631531926,1.240805992063863,1.610923738502347,2.128808800749729,1.616565200966670,3.257743113826445,3.708572956179908,0.450731286162718,0.600561222856327,0.993593205205871,0.817326721592327,0.727405549128341,0.691629042000331,0.442391877005090,0.546145901710857,0.824884381111899,0.989370017842956,0.627391356677424,0.643258565300188,0.304041234957457,0.518200211307002,0.182596821459702,8.397518996165135,7.070725034505785,24.889056830141353,22.374370219881125,2.506175417934237,3.324556114480446,9.400532034362408,6.014937587787666,24.762811645684383,24.010070887964037,5.710572404263491,6.840772455670595,5.359759079214758,20.124454452017303,2.952116050369941,14.756165411607534
12,13.855013,24064,1050042,1.326650096726763,1.430054025949421,1.643175989984282,1.091575070907417,1.374753050404066,1.490592208331912,1.815239244706290,1.564095236886137,4.951747483966318,2.861592082868098,0.494118101522835,0.635416025790536,0.999781552940767,0.900060336347230,0.632626601343098,0.515947049443518,0.502354988082425,0.618445522231548,0.864340862393749,0.876929632025235,0.605819415630373,0.509834293754560,0.505217531843554,0.385749610274870,0.232623826771270,16.075152538410897,7.635386443743719,24.722238899384553,24.604926555074726,4.039731620956223,2.899295749460812,22.759214904180701,11.410893550853646,23.918714193282006,24.896804940878492,7.607628142057869,5.758392903025434,19.429322092782307,23.450875846082283,2.652081593838508,13.855012805283294
18,15.053148,24114,1050042,1.007662488338480,1.159422893649392,1.054151853286251,0.961982408829950,0.931842517475508,1.356047134434086,1.160051832059732,1.964880915069232,3.050639701887623,4.966261442569174,0.364452971378745,0.507141322190064,0.996368207169029,0.810370679464224,0.583545105266515,0.217846269467500,0.365457564454510,0.593911984070447,0.997680176537652,0.874053087167394,0.541563260816435,0.458697476581660,0.365599012038054,0.607727978073276,0.187880725637090,6.395092919022964,4.213713293077139,23.912054099553110,23.570643520313080,2.766630585715049,1.581001462067597,6.829069765576274,12.117142271550321,19.114920169585523,24.034654633262615,3.342102683785609,21.769018203532063,7.835119348700187,23.934706532216111,23.525465626336963,15.053148158268573
5,14.726078,24135,1050042,1.124147453498721,1.467270327683859,1.269831658243497,1.002003600843948,1.257968241637942,1.919333581577125,1.287860437227624,1.702261609732371,3.325139495729236,3.307274819220671,0.382788426133735,0.578707227379039,0.999004554210027,0.832255687267072,0.601306009690463,0.545854617539854,0.407400147874083,0.536042823588135,0.999336266893380,0.812017775446575,0.619034693028701,0.575409365314431,0.227157180252777,0.611272605140857,0.184897373542095,7.951268625124072,6.194016814626775,24.465905535064194,22.253771293381767,2.361153607164948,2.619369884886280,7.479502635008989,11.162524847651766,23.232337112592283,20.450520652075272,2.621848105060698,14.494694433172039,19.756564275963143,23.090307337038520,3.816556763822124,14.726078439114273
25,14.496446,24144,1050042,1.252120791545495,1.370615064434029,1.131270768912850,0.799578360999802,1.259459976062072,1.288733286597708,1.210682789938426,2.861654447315228,3.899714199741792,3.933044214864350,0.493627530315350,0.608591795224943,0.996112944680865,0.789103024610804,0.729450321926400,0.188234616194891,0.478812557571093,0.680883867378433,0.769632839023979,0.998426582611962,0.707539455685331,0.354532714034331,0.334022670629024,0.337839242948857,0.226075502246541,20.572852146493133,6.498072212028223,24.170477869842358,13.922820925170052,2.982747815257771,1.868601095303414,12.605309497386635,10.331454135378235,17.416442634850689,24.871742066570696,3.810628375213992,4.869506400665333,12.209602481341118,18.486401872379055,3.118154293285773,14.496445533741384
17,14.865727,24148,1050042,1.274454486863601,1.296911840252919,1.316945119138136,1.212882942762634,1.379634606436111,1.092753622866375,1.266834268794971,1.627950865981911,3.730286373433799,3.700719938390671,0.451524431717792,0.604009977398743,0.998469027662408,0.785307586017588,0.676296312101568,0.380616041354620,0.462026625121315,0.591704273306089,0.751692002860603,0.997937865253353,0.655417642804542,0.617339477155549,0.165500321897399,0.419671287555007,0.217830863818395,7.115153061009312,5.535798285522486,24.968393894670533,23.638688720059771,2.710152236182873,2.793759991471350,14.422674662554463,6.794965551152382,19.866111873305420,24.304808689704582,3.084222168305603,14.111620057013304,23.446046136509320,24.952118794815227,4.568104567457601,14.865727072557021
4,14.633318,24153,1050042,0.993600605605597,1.516154563823012,1.042601813714783,0.764820762088666,1.150184374882877,1.722987425377574,1.728540219428396,1.439561918358133,4.224462112113009,4.099876493629586,0.393645405544197,0.565157674599983,0.999334204073502,0.710127289710397,0.980525421621964,0.492634876049708,0.392086186377062,0.538446755647106,0.772021319522005,0.998200745226153,0.617102301838280,0.569984379697210,0.355260743801716,0.564851233200711,0.250078828627629,7.889120949375602,6.730064174462214,24.686612980335905,10.280264354886107,1.442832933167168,2.543396981217732,6.860944769991680,5.221361820345582,21.796181349804950,23.664230419888905,3.962601722250474,21.650860373684416,5.382118910023946,15.030292008863826,8.643949488401048,14.633317927181138
16,14.813535,24168,1050042,1.310122686419662,1.065717258042649,1.042688242194052,1.041685144613157,1.384284827116943,1.856642500859273,1.512371349553493,1.438827117454277,3.648366537189537,2.637556418967243,0.469492383430365,0.538337743341543,0.999453374296798,0.846415315976225,0.731290236094467,0.623356512830978,0.445700010692521,0.588362766845509,0.990148094068055,0.848060755128068,0.696581142045432,0.665538631000714,0.320819858373342,0.478873958677415,0.182445990626668,13.520997378596979,4.884072251080160,24.314849279667370,18.730217571867889,2.795679587299858,2.454838605542438,8.938510930241253,12.409631486748565,24.202143174965872,22.958705493732711,3.623732628392418,7.053392899802213,9.166812642586021,24.860074212961862,2.458171578063513,14.813534555717122
21,15.062866,24194,1050042,1.004707275121341,1.360828045440224,1.336139248057332,1.137012914979132,1.183725332593424,1.807282237983535,1.185050765664323,1.727228174886694,3.442287872609037,4.604449347550958,0.391121963624830,0.560916351056827,0.998822578641594,0.876267721034714,0.669453778069610,0.783127993279369,0.397934957786965,0.447057288565467,0.998603382348510,0.879150395124122,0.694706902036150,0.654180914711591,0.531950827923598,0.609000675755576,0.202881067652146,8.485333109845687,5.098979403620914,24.280634551993923,24.824523100249066,2.527768976107886,3.947604563262419,8.901736885083185,6.650811940485939,24.257110988592781,23.832490622094940,2.551201971828158,8.140707255065272,18.615779269266276,22.235262099665046,14.156204314320804,15.062865943674895
1,15.116721,24227,1050042,1.450745555840913,1.415304513240111,1.264575147978505,1.096537563969923,1.239685802310281,0.906730118717290,1.508373383071612,1.947626484162118,3.723133078646934,3.556153702346681,0.403657351347654,0.525848616943049,0.781721200849679,0.992721089797209,0.640779604081437,0.412947114258990,0.362714726770548,0.624792559618865,0.992496952670607,0.773036746266546,0.622392299898939,0.487925756813143,0.173259165071188,0.525498613619087,0.266171493757342,12.975950908277539,5.492024771282058,23.904476660219025,24.233365102949456,3.582607327881975,2.130461559913321,7.364801022607904,5.841307620433815,24.638652412132973,24.626937313995110,5.261902158191045,6.610385025337169,20.590116362351828,13.323934110042797,4.355415712824472,15.116721181388475
0,15.116721,24235,1050042,1.450745555840913,1.415304513240111,1.264575147978505,1.096537563969923,1.239685802310281,0.906730118717290,1.508373383071612,1.947626484162118,3.723133078646934,3.556153702346681,0.403657351347654,0.525848616943049,0.781721200849679,0.992721089797209,0.640779604081437,0.412947114258990,0.362714726770548,0.624792559618865,0.992496952670607,0.773036746266546,0.622392299898939,0.487925756813143,0.173259165071188,0.525498613619087,0.266171493757342,12.975950908277539,5.492024771282058,23.904476660219025,24.233365102949456,3.582607327881975,2.130461559913321,7.364801022607904,5.841307620433815,24.638652412132973,24.626937313995110,5.261902158191045,6.610385025337169,20.590116362351828,13.323934110042797,4.355415712824472,15.116721181388475
9,14.840253,24246,1050042,1.168185183396550,1.426871777828774,1.543202904330840,0.340728859266411,1.101714628130975,1.903005791785121,1.489684412963117,1.499265454239697,2.865060833560253,4.766958973822028,0.409874694909289,0.512740041187954,0.765850550171183,0.998148402942910,0.643154478726374,0.198695675754888,0.381899189817353,0.705364730266317,0.996836293438044,0.697929649993182,0.635332590880413,0.372172984688455,0.119551526555076,0.490496936876544,0.236582320032409,11.254376635871780,4.312529615462476,24.860231374665065,24.890193942663678,3.150340950072517,1.620199083681237,7.849315620120853,12.985446824123464,24.346908048525214,19.013042750089841,3.469516765269708,4.679481786260371,15.996253596514792,7.119884287836690,8.271751098139658,14.840253435264418
19,14.527108,24259,1050042,1.141079245064897,1.303791072221513,1.387342435499905,1.142710674101304,1.365292841840337,1.757621228190108,1.934813492866338,1.874217270363092,3.744657470330073,3.967572485593142,0.393153222676174,0.586037298735649,0.998876936993908,0.745750200315622,0.671507224461714,0.370932598446327,0.406731549616532,0.601411113726382,0.979655335414103,0.712450783324812,0.598817684622075,0.429643528620332,0.561403317011756,0.382954967372598,0.227851186365878,9.100385731186840,5.517163839414314,24.798875038614486,15.467163865631825,2.286380027131633,2.550052259670855,9.318037720608387,8.241739648848163,14.674426144144906,17.605999958493541,3.596625522660144,4.897038552612960,9.415194059279786,5.142961645970513,4.881748041742161,14.527108178328612
27,14.161069,24275,1050042,1.194604146528982,1.736648615797241,1.339276665829822,1.078912792773988,1.267140579480424,1.464972626978882,1.357774422710075,1.954656085337095,3.475765309728699,4.139329515472569,0.465457568758372,0.632777754465677,0.994665509680515,0.786205550847456,0.709599213416428,0.477680246203174,0.463494989684175,0.606582556448168,0.755902649876079,0.997638491272787,0.591621477005030,0.571953652544739,0.424859330480028,0.374344115393559,0.205055488670409,10.478245400860005,8.527085547406846,24.587544659807573,19.185351909768879,2.558769233184300,2.044393743899216,11.618089577048964,7.299309724871012,15.673361478465110,24.234801188039288,4.093122956471337,7.335168366545589,10.820018067111471,8.097197939883180,4.168364036151976,14.161069016720306
13,14.803381,24282,1050042,1.057890664932318,1.662349330178498,0.993157644626749,0.649845727231710,1.126648455434891,1.453482021452577,1.259407608034514,0.801984662757879,4.291721168549372,4.663145518316756,0.433942239392259,0.607102674880808,0.749949959696284,0.967391484511629,0.773997561414874,0.494480523556009,0.401570064021816,0.634489499187586,0.790187198271616,0.949517096231338,0.684577200921708,0.553558791770247,0.233288373780564,0.601469612576437,0.255448184702393,9.357362278913662,8.957546413544729,14.228130249375777,23.949472963486190,2.696673003217697,2.259729945431259,8.082037614586038,5.736503972946948,23.876814018351414,21.567948977871331,3.269431743797818,7.958799093693095,24.361553857347054,15.383029391835195,6.954294915262965,14.803381229080839
14,14.730941,24311,1050042,1.398950370029351,1.074124134309191,1.088842086020537,1.476575014010236,1.378453998848235,1.236635503331773,1.317228533283571,2.018404632917235,3.446520320150635,4.362472933170421,0.404416125672697,0.548261193304036,0.988836694739690,0.711167056233566,0.714520663143233,0.437981897971130,0.390379167205802,0.628518444499244,0.989040540419928,0.775693941595865,0.625088099737542,0.496303391926099,0.404527138836811,0.460349775132836,0.227774330168629,14.444967035636462,5.378427112516464,23.384496029838601,10.040935873147921,2.447616735853245,2.359608718527482,8.496826354902886,8.558000426526817,23.253741913130937,22.500553694080949,4.385794501525712,5.895439670446732,4.961448924209435,16.628980179339979,9.839557866707851,14.730940914911677
20,14.652768,24342,1050042,1.345240992595617,1.679632546310736,1.121677396533127,0.925374183926258,1.048591661587878,1.423191715051446,1.805944544731914,1.688758074301902,4.007127804596358,4.828778030498282,0.406648904514811,0.492049497886576,0.998262554069948,0.816044730535835,0.661832312114908,0.648085443553256,0.369864343176033,0.563519769223313,0.790790882365783,0.994838829522594,0.598273046419843,0.523103651327146,0.603897422733663,0.138503555473110,0.237287031540845,10.359180138042406,5.246291404682647,24.706325720545070,19.277723994305361,2.797266960181767,2.811931224680781,6.544257850936694,7.932935103943674,24.611941395777883,24.694079200975792,5.652652709645343,4.674841246349410,16.235152979963800,19.324497249205144,23.683561764188510,14.652767658124624
29,14.789282,24372,1050042,1.106776380554804,1.229117053152873,1.412018407067729,0.978152345723189,1.278489483252026,2.032770305523386,1.469373339768533,1.513320162177356,3.317880602875579,4.519276499467252,0.428262842541483,0.546037622579460,0.994538598864117,0.840773369999806,0.695904785769033,0.554315372037527,0.404711239871059,0.621728131711465,0.968374314614412,0.843552443721363,0.679473969615056,0.652595674087569,0.278044351800640,0.457642199715086,0.220872296160433,14.203253605369653,5.988682982289327,24.821586225110330,24.924845601123735,3.188086436950312,2.394397159678855,8.366772197704495,12.804988823107841,24.853781073041389,22.982731718273438,3.409710862458135,12.427824935705658,6.514042983712721,23.659915358316290,24.196213483327298,14.789281979123385
26,14.629392,24443,1050042,1.224289306134273,1.414722230154545,1.218156380301702,1.137668461795170,1.425444020457452,1.948222852121701,1.935874555867475,1.842351544971516,4.754641115774180,2.166940507514406,0.426524821628110,0.544442723044296,0.998434834182595,0.759595851460702,0.692350167441860,0.479839176035473,0.415557417464472,0.616717910794094,0.992809686749231,0.835972368206738,0.609441049281371,0.467659525705651,0.381615714941673,0.427422823090050,0.251553169382108,8.532417563251604,5.343558104350985,24.611720019605851,14.529850630168940,2.507328907183286,2.848834730811094,8.139265986337724,10.917364354736388,24.089883676481004,24.821751769901467,4.581042358054074,7.524384202895974,7.004160523673886,12.796394682181459,2.069303647635614,14.629392472042015
