seed,eval,time,numEvals,tau0,tau1,tau2,tau3,tau4,tau5,tau6,tau7,tau8,tau9,k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,x
0,14.123209,22669,1050005,1.154335505851890,1.872162980857483,2.218375019341324,1.022204623810349,1.289786807696436,1.553673748389089,2.069840495371278,1.925111478093256,4.150079684798411,4.918217909263416,0.409497892487611,0.666527519254952,0.698592366394304,0.691663613974849,0.628099677979347,0.456330534306310,0.421051053666984,0.600460103468124,0.756989537168152,0.711839753983328,0.642385439897579,0.548098139297087,0.503917028649014,0.369730807079828,0.275311931489800,9.910535715552558,16.269196971236894,7.643512653572794,20.250775765244245,18.920555936836066,2.590924607789765,16.706267803888646,9.837129107844184,5.010076318431871,11.373030716808958,19.903682472772803,12.024207706509333,25.019038757385761,10.638688898827698,27.694340498259776,14.123208788171336
24,13.846354,22792,1050007,1.321023156894966,1.824194208436255,1.863293565990795,0.936448461868171,1.155442839693725,1.295895769696858,1.321035261548429,1.897437312844657,4.615226938914038,4.894961213946512,0.420816188963492,0.586949556454797,0.772446340055206,0.890612686283505,0.652754763081758,0.484244564669121,0.392905194509118,0.614068199942327,0.737221496461594,0.999999970088214,0.674589128522732,0.549490344543067,0.485365793721493,0.271579510152109,0.294282054775672,22.202700610728843,10.137443552551182,14.507556467932829,25.049252396147743,7.452902586012280,2.643957990262136,7.142834975360435,5.827888723308420,14.327928481494954,8.839442807648415,3.278934492900966,8.321492791381333,24.490329322258215,4.548231465742378,16.718672852033311,13.846353852442293
7,13.825360,23037,1050004,1.289011557502669,1.258847969246672,1.841969161637691,0.942394473947682,1.324499934227418,1.637092115722028,1.931885182953110,1.934424262280462,4.437911236278215,4.727427401202523,0.448178275585930,0.617474463706191,0.920115460342733,0.734991806789744,0.710113899729370,0.451967158491154,0.457217732811872,0.621483964678074,0.954189809812030,0.987026321393840,0.620316086320354,0.547707523793415,0.528090887464471,0.188323200564771,0.261614062963363,19.852216338126343,5.244053222468044,3.803971880580173,26.866714738112058,18.218009814241366,2.658998546074109,19.963726838724266,9.933401054463891,11.620939939217880,6.422418715716752,7.075984605939154,18.309601567690879,16.505467472578207,14.931319846819318,5.657934665207942,13.825360180971909
9,14.247656,23085,1050005,1.181729829589338,1.441866935227394,2.056636665362948,1.082094173359973,1.114355008851161,1.559283284337044,1.108654791226169,1.721112491524582,3.730829132898443,4.910573655399182,0.414944624224561,0.563683908421637,0.551791343423802,0.616635137120695,0.688256949906517,0.553645530661649,0.391711186814841,0.640794397355980,0.999993322457237,0.820065723107439,0.724478679508191,0.537592976654391,0.070766261182018,0.539881269473610,0.270786389460773,17.115758876077347,6.387288829749565,27.180861806215052,7.436099303914233,22.833736452498552,2.538383552148853,7.582606668528080,10.222686806515769,22.668519222047837,14.388415269672274,2.166534239101903,20.984894515088996,14.095512488515621,14.230308502906076,22.434022859335463,14.247656452444214
27,14.621877,23092,1050042,1.137446520692052,1.906046196881073,2.357217023405270,1.265143028140903,1.353011645527156,1.709010514780451,2.124187417927767,2.232145393848573,4.371942191463686,4.882979477016959,0.408195087948622,0.657764330372485,0.962742856454265,0.940334351159273,0.633415862484120,0.601421044677493,0.423162485313354,0.593286169290609,0.996694573539276,0.721959229483062,0.659910967945250,0.544524750433596,0.526288712804103,0.171133363219076,0.279786019130632,9.119023475246873,21.661248562687024,6.140228405990174,4.794086723838694,24.629575486519016,3.425407277393974,18.551176427655736,12.995461845662253,27.268272097758753,18.898809948714397,14.205430893754980,23.265901069317663,13.781314758553413,24.275138182388165,13.001171928562055,14.621876681099076
25,14.212931,23092,1050042,1.319710036251695,1.187414660317157,1.423817447938183,1.244013826018697,1.270987335821312,1.253960169941886,2.099439532268222,2.169144293096273,4.524680803872775,4.953883183314577,0.420721122275501,0.560122216816463,0.999999498048567,0.818070788268331,0.663987625862790,0.637028941821567,0.402711129023730,0.589746108769960,0.772328962710021,0.824311762135473,0.685110650304345,0.606103190549695,0.482833917272116,0.311701428343081,0.291828947894072,29.002158067648970,5.711166639664986,11.111412141983311,28.056662307359101,3.504006090690311,3.386868652031558,8.346423088053681,6.026496481830108,10.692169197652907,10.159625233829638,16.988056922600112,12.059261721495715,17.225704100525629,15.009279325965650,22.137713924343223,14.212930784478320
28,13.683073,23106,1050004,1.273803982648798,1.340288265723343,2.047568843563396,0.827376503839320,1.259315431289812,1.424226282196990,1.939134536991293,1.774971231921458,4.851899024772481,4.999457419181845,0.423654158814278,0.573907896358181,0.842495517065066,0.940886520838466,0.641748922723392,0.463847034727785,0.408253644742025,0.621646459589229,0.999999993651236,0.786959129919544,0.651700032155554,0.523358135326722,0.511000138163426,0.026054904159765,0.298853043883661,14.006662767176274,6.270579552831470,29.931901537738966,9.001380683608303,8.327788814144437,2.993540686886862,9.944653549050213,6.068875956299460,15.545210620009221,17.996949922830648,8.101139871851367,6.958034132729008,9.006884395805780,23.649753903635797,18.337604923993794,13.683072764974884
19,13.989738,23148,1050006,1.309840157227619,1.343651674711183,1.913251365219635,0.866070087715207,1.247542696960034,1.598527298566754,2.105257895851691,1.559334624318918,4.317995064042522,4.902382123352125,0.422590215284710,0.561851637464379,0.921715129341217,0.797271978595843,0.657847368006536,0.494735877522486,0.400967220224774,0.636757611537856,0.823557213689549,0.842159549975502,0.671306442926472,0.476532580284182,0.484531568551480,0.422535236876052,0.279626742535792,20.767165399319164,6.329562346023816,14.687586623801655,10.859413633731868,8.999991137161147,2.283890311923297,8.931989116377044,8.273546152732059,9.104777172743149,15.587102344384941,13.486496206104755,4.842659262900400,24.030421276539311,29.341573535497314,19.619981156634704,13.989737502911264
4,13.916287,23215,1050006,1.262463768462314,1.575578527805270,2.136973931488172,0.861683077007246,1.242045986936700,1.443796380095482,2.093070746020213,1.854241712298819,4.720065702981946,4.942298051948754,0.420679725415156,0.589696646882883,0.759206089683940,0.770402440424212,0.647203298273768,0.480828048524993,0.406153615779472,0.611095187981753,0.676499142946330,0.683236065243322,0.662258030856460,0.540440659844296,0.516072993271853,0.278039063786530,0.297061086060711,13.885271816610336,7.999758059861655,15.895142705074334,21.741348641101854,13.604282745094121,2.696911672230280,9.599797211654008,6.688118463352733,14.995854133514717,13.731057704274475,20.210984321305435,7.813190461422990,20.617732747850048,27.795870559381786,19.975875684951216,13.916287397503154
23,13.557387,23227,1050006,1.253982063874199,1.445042530211525,1.684221418047470,0.930536312172548,1.276667858829298,1.442800910110975,1.403876999132441,1.863960100171730,4.643133185676344,5.071660055952134,0.420108003358496,0.595886753397988,0.936058773300795,0.843086595560342,0.627905230047899,0.457643530325228,0.412323556128775,0.610346351304500,0.722558762450398,0.982218360551200,0.676812183393348,0.546357622274384,0.539953290085059,0.147386095014148,0.293093754922084,12.367060797363942,6.547239177709710,29.603168977612753,5.567761232082491,5.636924680445988,2.352161298573267,10.746419738681542,6.622530832048276,6.323207354842157,21.111908200118016,4.104074928239740,8.564724196212589,18.113805189670671,7.707085068977408,20.184456175993652,13.557387145660889
8,13.613586,23255,1050004,1.315577177123960,1.345139343157680,1.367424711275437,0.955705378609717,1.248312566297332,1.489573713065589,1.914656906349050,1.870541177810313,4.255292547016791,4.983156859414840,0.425233468117918,0.597486036564497,0.999999687817809,0.783229004393579,0.671607248326690,0.473616628529763,0.417945859047229,0.624830119188636,0.711231468967723,0.719470393253706,0.643740822593031,0.545886008901220,0.492873266366727,0.334273565786625,0.274384426057678,28.600393147090404,6.000480744144264,14.324470990081309,15.326744639666772,3.043256533505699,2.724889676760608,10.085422186959455,7.430573951888680,15.566546960814680,14.999456149922794,9.271665930068431,12.356780269548929,9.888911785197455,17.992188649110214,15.912868776754148,13.613586178001463
18,14.215213,23265,1050005,1.108492547998119,1.162685525981876,1.605308042625743,1.264000988922752,1.195434757949490,1.444413635692693,1.978995247118158,1.887756789730740,5.399945054649329,4.880884959348933,0.404805276561867,0.567652887776856,0.769808113179592,0.999999998129774,0.619631216705679,0.697708327766909,0.395061924769201,0.596076942086729,0.687991990684134,0.757913972818937,0.637397972304258,0.583523071454504,0.515112211904915,0.247725412795973,0.320270097166073,9.710046693757600,5.219158878083983,14.250856155468760,14.744151516550379,4.163331255526308,3.078750342832532,8.866260678498044,11.521019924625704,10.820939879779274,23.178564665645478,10.713496369501957,7.643070510907752,18.483002136417891,15.138281174735080,16.516901500417986,14.215212712982889
15,14.181488,23362,1050005,1.253827670979795,1.281704815186660,1.880449061530075,1.290941817675651,1.236884966673788,1.387854043010355,1.824542409584668,1.976423103808247,4.555817866228150,4.909823347524939,0.416595039907606,0.577108784900582,0.844326215827272,0.862388038066651,0.620531902412060,0.701447011730135,0.401853024052092,0.607819737994151,0.654647545342401,0.715480661847257,0.630007248671960,0.607753891391174,0.509248743617130,0.344220209124320,0.290192066106714,15.973621818017992,6.052963351877695,14.873761417104642,28.359277623992884,7.828865828213810,3.595608553537969,8.979152663443368,10.949930085104293,13.798929212746395,17.878969640241020,8.012626157360326,10.786665581739484,18.837393950419972,11.964570196082537,20.961610726313612,14.181488374356893
20,14.079822,23365,1050003,1.192486355197920,1.392560069954867,2.085159135870406,1.126420094629389,1.277161522640382,1.185398747691047,1.894068608956534,2.229672677824571,3.902832890269624,4.804599173495514,0.415308530087210,0.605847756751508,0.639732852064906,0.689721272783032,0.651744025185998,0.526934959549942,0.416790913380839,0.576493227514723,0.802784706977642,0.999999996510411,0.637685104036626,0.592021912497036,0.491513392934199,0.417427188829090,0.254930052025817,10.002152351261042,6.156042180007252,20.320409959996446,11.598400209888659,19.150115990677878,3.950090569943114,12.999332246536237,5.017040193651499,11.011466229016264,10.557369134352493,7.690111385942755,19.730439813382108,17.965196223791451,22.463239520440758,6.195453983131202,14.079822119745523
17,14.220664,23369,1050006,1.194030440134872,1.396900017939071,1.350605579621975,1.173322937792795,1.330606111596913,1.250507264655220,2.163434450739633,1.791417426204152,3.561790717788221,4.910647138405940,0.411055093793721,0.626519832295424,0.749055192682302,0.999999999945852,0.643756788046709,0.493459887731929,0.420074783812580,0.595301292197588,0.792262511463619,0.711814196435247,0.668018168082289,0.562342926022128,0.029162645900628,0.542272994007361,0.256700524519347,10.999875786657410,6.491294342970375,14.645472666647147,7.149528668961879,3.698371015304072,3.977556823276517,20.367344152861843,6.805059246682187,15.473626562931425,14.769097496596868,20.564182449003922,24.380630802099357,23.225572183146027,23.909392352170488,17.987000592695295,14.220664446227331
6,14.217701,23394,1050005,1.220486222282805,1.672342738285257,2.114773479172833,1.229312116506700,1.290647100492962,1.190274430517867,2.160247347848898,2.101045804127878,4.174287975168179,4.903561568216314,0.413643811156620,0.629732018756326,0.779652483663330,0.799104244571049,0.634026040915974,0.586546135742514,0.415490894547578,0.579464601562525,0.549170639406533,0.591101405026063,0.642009003549484,0.595333007348660,0.493023866401791,0.336170379030524,0.276493709732400,10.374392743317594,9.171827134588985,16.291227053256029,18.639023641842378,13.762516574271586,3.555125809003223,13.939941389021935,6.572369281725813,19.189957812879448,13.116654776755106,17.761894792313469,10.843952112145490,7.182339074636632,10.832314708932990,15.144471678050297,14.217700785439182
3,14.068913,23416,1050006,1.085986683444722,1.588583013907322,2.125066579226420,1.242524884635375,1.203966459212082,1.204626452854796,1.354550031249085,2.004646538243184,4.377255611016506,4.852637304724040,0.401130866341968,0.598841120022577,0.689927148680531,0.692569841779294,0.637552582390800,0.582904980857727,0.398720913003523,0.558852509107516,0.770800709144051,0.999999978376379,0.646681187730311,0.577186475401398,0.468377211901749,0.435689038546213,0.285623668789417,8.447455981382610,8.620668457704271,12.237105323932492,12.462365346895643,28.520020795287322,3.737608041970198,8.139240498606637,5.191063155468084,15.152730692185675,13.000113270224600,3.346946781908907,14.777479811124717,13.292554732771076,16.206383438298384,17.001734796407284,14.068912659414296
26,14.373848,23418,1050006,1.297027496734110,1.356681703174915,1.896118691381745,1.241684995449757,1.167123270165063,1.052547869986467,1.520112161766232,1.738506790142390,3.827437853544823,4.861226217550636,0.416165671314404,0.557804868253849,0.581729865292648,0.601015295907361,0.680587851902117,0.607780344302487,0.391281957321351,0.594768202458998,0.780908137811020,0.999999987037953,0.654714219825404,0.595659369385394,0.126527201815555,0.512746135568769,0.271250312230868,20.023793760983856,6.487898184361474,9.299801727854957,12.122784834453470,14.982963721392254,3.919823264061173,7.128734178421888,5.190523049240883,8.053959932698353,10.505556785356425,4.778992560316944,10.989539811196241,13.542299286828262,24.896438195545055,28.457730132545187,14.373847645609165
21,14.458619,23467,1050006,1.218243278779842,1.681102162324406,1.818753356657189,1.387872167260574,1.236932860804728,1.170077552373957,2.175777423769026,1.923413712221954,5.051712275192211,4.891727742750228,0.414749396507216,0.628019511384093,0.495090961526186,0.568222214385068,0.623225113499378,0.709992869901980,0.410775875675526,0.579893133533445,0.666434523684152,0.747751103717216,0.642430347252352,0.537117815036565,0.538845958840484,0.080993907138491,0.304059194156799,11.859841234912639,13.330021608696654,19.874770089889757,10.267101967705691,9.377672367578719,4.634492958373179,10.520306380226495,7.465912707401785,29.858839147321972,16.968912216176683,13.055026036587266,5.538319643218772,13.567276050767773,23.090922386475373,17.186411432563780,14.458619345323327
2,13.990518,23511,1050004,1.218084741604552,1.429244265285562,1.600776372156260,1.238894917934730,1.332392951417797,1.290057799806037,1.829538749321755,2.139888048268209,4.420992557998896,5.062227463681018,0.422345985730221,0.619010716285728,0.885756106155427,0.999652570753800,0.635203339689749,0.584183237196157,0.425847547621405,0.595715066075823,0.696005460515845,0.785692639341235,0.611282831419231,0.592538515861031,0.529646534668219,0.334699408491990,0.279692807063013,11.017264305719233,6.989274042806571,9.989909583595729,4.058196006052793,4.952644712930500,3.052500061158233,19.305355609365349,7.959845112341318,23.002843340408897,14.728863478378842,7.082643848618345,25.800583201654205,27.003570105371494,16.707090811288932,24.001882017296789,13.990518322551354
