FES,0
125,5899612258485.541
228,100403.58781898435
415,95309.52702609348
755,86942.89615886804
1374,76011.14811339266
2500,57158.34979790688
4552,29192.102433110937
8287,4816.32687148537
15086,0.051023307836146614
27465,8.128608897095546e-12
50000,8.128608897095546e-12
91029,8.128608897095546e-12
165723,8.128608897095546e-12
301709,8.128608897095546e-12
549281,8.128608897095546e-12
1000000,8.128608897095546e-12
1000001,8.128608897095546e-12
