FES,0
130,1565690111.6711373
230,101976.91067283713
430,99212.54271057341
770,92794.6302215476
1390,86903.41592790365
2510,77548.87142671237
4570,69375.1883654213
8290,49484.24910958496
15090,19913.8649263343
27470,4653.805284157983
50010,1779.4826861782194
91030,223.11920850861998
165730,221.7960655982447
301710,0.31670304561771445
549290,0.09504222468092394
1000010,0.08133524589300123
1000010,0.08133524589300123
