FES,0
130,136123.95581441934
230,119844.10647788503
430,112187.60143472167
770,108001.66811620217
1390,101332.21145406095
2510,90133.20409427486
4570,73079.95225429852
8290,55589.06393520048
15090,23136.857787229994
27470,3867.5107405586377
50010,0.1099979398314872
91030,5.684341886080802e-14
165730,5.684341886080802e-14
301710,5.684341886080802e-14
549290,5.684341886080802e-14
1000010,5.684341886080802e-14
1000010,5.684341886080802e-14
